RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
Bad,70,68,2,41,6,0,0,100,123,7,7,7,1,57,0,0,0,91,17.0,2,2,1,100
Good,72,206,3,75,49,0,0,100,123,7,7,49,6,35,6,0,0,56,67.0,7,3,2,83
Good,84,133,1,77,28,0,0,100,123,7,7,32,3,38,35,2,2,32,76.0,1,2,0,60
Good,77,210,6,85,36,0,0,100,123,7,7,39,1,19,35,1,1,30,53.0,3,2,1,31
Bad,67,212,4,79,18,0,0,100,123,7,7,18,5,22,0,3,3,81,30.0,7,1,5,82
Good,86,298,13,138,18,0,0,100,123,7,7,18,0,22,0,0,0,8,54.0,7,2,0,64
Bad,70,154,8,124,9,1,0,70,5,5,5,24,1,50,35,1,1,9,,1,1,0,40
Good,55,134,68,97,5,1,1,67,7,2,6,6,0,50,1,1,1,0,,0,1,1,33
Bad,61,104,3,50,37,0,0,86,20,7,6,37,2,38,35,4,4,52,94.0,6,5,3,65
Good,62,462,40,169,19,0,0,71,7,6,6,21,0,10,35,0,0,63,,14,2,6,88
Good,70,76,6,37,22,0,0,100,123,7,7,23,2,26,0,1,1,28,41.0,9,2,1,79
Good,91,473,18,161,20,0,0,100,123,7,7,21,0,33,0,0,0,3,,3,2,0,38
Bad,69,242,8,100,30,0,0,88,46,7,6,32,1,50,0,3,3,47,56.0,4,4,2,100
Bad,71,83,2,33,23,0,0,96,64,7,6,26,5,23,0,11,11,23,92.0,4,3,0,47
Good,75,91,3,39,19,0,0,100,123,7,7,19,2,37,0,4,4,27,62.0,3,5,0,80
Good,80,203,2,65,21,0,0,100,123,7,7,23,2,57,4,1,1,21,81.0,1,2,0,50
Bad,82,130,10,64,22,0,0,95,8,6,6,22,1,9,9,0,0,2,52.0,5,2,0,50
Good,78,77,7,37,11,0,0,100,123,7,7,12,2,36,0,0,0,37,20.0,4,2,0,75
Bad,61,170,3,78,18,3,0,71,36,7,2,21,3,57,0,0,0,111,90.0,4,3,3,100
Good,67,143,2,49,11,0,0,83,7,6,6,12,2,25,0,5,5,53,76.0,2,1,1,43
Bad,85,262,14,101,23,0,0,100,123,7,7,23,0,48,2,1,1,19,,3,1,0,100
Good,86,333,6,93,32,0,0,100,123,7,7,32,3,22,0,0,0,6,,6,2,0,44
Good,82,96,5,47,16,0,0,100,123,7,7,16,3,31,0,0,0,15,88.0,4,2,0,67
Good,69,402,26,139,15,0,0,93,4,6,6,15,0,53,0,2,2,46,68.0,5,2,0,100
Good,79,267,7,86,17,0,0,88,68,7,6,18,3,35,35,0,0,0,,0,2,0,25
Bad,62,117,4,52,15,0,0,93,64,7,6,15,2,53,0,2,2,85,41.0,6,2,2,100
Good,79,210,10,94,44,0,0,98,19,7,6,45,1,27,0,1,1,8,48.0,3,3,0,38
Bad,59,129,15,75,2,1,1,50,6,6,4,4,0,50,0,0,0,58,65.0,1,2,1,100
Bad,80,87,9,43,14,0,0,100,123,7,7,14,2,21,4,2,1,0,30.0,0,2,0,50
Bad,72,255,4,12,5,0,0,100,123,7,7,25,4,60,0,3,3,4,85.0,1,2,0,75
Bad,80,254,3,73,25,0,0,100,123,7,7,28,4,32,35,3,3,0,99.0,2,2,0,36
Good,91,166,35,121,10,0,0,100,123,7,7,10,0,40,0,0,0,10,38.0,1,3,0,67
Bad,78,82,5,54,33,0,0,100,123,7,7,41,2,15,35,3,3,21,11.0,9,3,2,50
Good,69,142,3,74,47,0,0,100,123,7,7,47,1,32,0,7,7,32,80.0,15,4,1,71
Good,70,209,3,81,54,0,0,98,60,7,6,56,3,16,8,0,0,22,78.0,9,3,0,55
Good,69,469,4,106,33,1,1,78,8,6,3,36,2,25,0,0,0,2,,5,1,0,38
Good,68,158,2,63,42,1,1,91,4,6,4,47,5,40,0,2,2,5,62.0,4,4,0,57
Bad,66,502,4,145,34,0,0,97,36,7,6,37,4,27,4,3,3,80,53.0,17,3,12,83
Good,65,65,6,31,18,0,0,100,123,7,7,18,4,22,6,0,0,43,83.0,6,3,2,82
Bad,72,221,11,84,22,3,2,81,46,7,4,26,1,23,0,0,0,30,,5,1,0,70
Bad,69,136,14,73,16,4,3,70,62,7,2,20,0,50,1,1,1,3,86.0,1,2,0,60
Bad,67,180,3,43,19,0,0,100,123,7,7,22,2,27,14,0,0,53,41.0,6,4,3,71
Good,79,170,31,86,4,0,0,100,123,7,7,4,0,25,0,0,0,71,,3,1,1,100
Good,87,126,7,71,21,0,0,100,123,7,7,22,1,38,13,0,0,10,50.0,2,2,0,67
Good,75,172,8,83,28,0,0,93,2,6,6,28,3,43,35,2,2,4,92.0,2,2,0,57
Good,76,193,9,90,32,0,0,100,123,7,7,35,2,40,0,1,1,37,,3,1,1,67
Good,59,67,15,46,4,1,0,60,5,6,5,5,0,20,0,0,0,52,29.0,2,1,1,60
Good,82,144,9,61,24,1,0,96,49,7,5,25,1,24,0,1,1,5,47.0,4,2,0,46
Bad,73,28,4,18,4,0,0,100,123,7,7,4,1,50,0,5,5,41,81.0,2,2,0,100
Good,64,111,5,50,14,2,2,81,39,7,2,16,1,31,1,7,7,43,69.0,4,2,0,100
Bad,76,140,4,54,15,0,0,100,123,7,7,15,4,53,0,4,4,14,71.0,3,3,1,67
Bad,64,177,9,73,31,1,0,85,2,6,5,34,3,62,0,0,0,5,5.0,3,4,0,64
Bad,77,120,5,53,25,0,0,100,123,7,7,26,4,23,0,1,1,19,79.0,6,2,0,67
Bad,75,193,3,52,23,1,0,96,43,7,2,24,2,29,0,0,0,27,,9,1,1,67
Bad,77,115,2,51,30,0,0,100,123,7,7,31,3,26,0,0,0,23,42.0,7,2,0,64
Bad,76,82,19,55,10,0,0,100,123,7,7,10,0,40,0,2,2,40,36.0,2,3,1,71
Bad,65,135,6,64,15,2,2,65,2,3,2,17,2,18,0,0,0,3,,2,1,0,50
Good,77,148,27,96,13,0,0,100,123,7,7,14,0,50,0,2,2,75,,1,1,0,100
Bad,71,60,9,29,12,1,1,92,44,7,6,12,2,75,0,2,1,0,59.0,0,2,1,75
Good,84,394,2,106,23,0,0,92,33,7,6,25,1,40,0,0,0,11,66.0,5,4,0,75
Good,79,307,3,103,42,0,0,100,123,7,7,42,2,36,1,3,3,33,81.0,6,3,1,69
Bad,55,201,17,54,8,4,2,38,6,5,3,41,0,31,35,0,0,98,50.0,2,2,1,80
Bad,60,123,5,52,13,4,3,73,8,2,2,15,3,33,6,0,0,26,,2,1,0,50
Good,82,180,37,106,16,0,0,94,35,7,6,16,0,13,0,2,2,3,,2,1,0,38
Bad,75,152,1,66,21,0,0,100,123,7,7,22,3,36,0,1,1,32,96.0,5,3,2,62
Bad,71,293,5,74,22,1,1,91,5,6,2,23,2,13,35,1,1,18,94.0,6,2,0,47
Bad,84,365,5,75,20,0,0,95,53,7,6,31,3,0,19,0,0,8,,3,2,0,31
Good,85,214,5,79,28,0,0,97,39,7,6,33,1,33,14,0,0,7,,3,2,0,50
Bad,66,371,10,133,23,2,0,79,23,7,5,29,1,55,0,2,2,25,80.0,2,3,1,86
Bad,60,283,5,88,19,0,0,89,1,6,6,19,1,47,5,2,2,95,95.0,2,2,1,67
Good,80,263,6,106,26,0,0,92,14,7,6,26,2,23,0,0,0,14,17.0,4,2,1,54
Good,88,140,16,61,13,0,0,100,123,7,7,13,0,46,2,1,1,1,72.0,1,2,0,60
Good,83,158,27,93,15,0,0,100,123,7,7,15,0,33,0,0,0,1,,1,1,0,50
Bad,67,176,8,59,29,0,0,100,123,7,7,29,1,66,0,3,3,95,76.0,3,6,2,82
Good,59,189,3,107,16,1,0,60,8,6,5,20,1,25,35,0,0,78,96.0,5,2,2,88
Good,73,72,4,18,11,0,0,100,123,7,7,11,6,36,4,1,1,18,99.0,4,2,0,75
Bad,69,300,5,66,31,0,0,100,123,7,7,36,7,16,35,1,1,44,51.0,9,3,2,60
Good,84,146,57,83,10,0,0,100,123,7,7,10,0,20,3,1,1,13,,1,2,0,20
Good,78,193,29,100,18,0,0,100,123,7,7,18,0,33,0,0,0,63,,4,2,2,55
Bad,65,340,2,81,49,0,0,89,5,6,6,56,3,25,0,9,8,6,86.0,9,5,1,56
Good,75,356,2,101,32,0,0,97,61,7,6,34,1,18,0,3,3,34,,11,1,2,60
Bad,64,131,20,73,6,1,0,56,1,6,5,9,0,22,0,1,1,67,79.0,2,2,0,100
Good,68,177,2,70,32,0,0,97,16,7,6,46,2,60,1,2,2,85,,5,12,5,100
Bad,61,132,3,48,21,2,1,78,12,7,5,26,2,39,0,2,1,39,99.0,3,2,1,63
Bad,65,220,4,95,35,0,0,94,10,6,6,35,1,26,0,0,0,53,,7,2,1,63
Bad,83,199,9,98,53,0,0,100,123,7,7,77,2,20,0,2,2,14,,4,1,0,29
Bad,55,102,5,53,43,0,0,96,17,7,6,56,5,36,1,6,6,61,90.0,12,5,3,74
Good,70,188,1,59,45,0,0,100,123,7,7,50,6,24,0,6,6,29,45.0,5,3,1,43
Bad,62,269,4,100,23,3,2,75,9,7,4,28,3,29,0,1,1,63,,8,2,3,73
Good,67,153,9,72,58,0,0,100,123,7,7,59,1,22,0,3,3,82,91.0,15,5,11,87
Good,65,221,11,77,42,0,0,95,34,7,6,42,2,60,0,0,0,71,68.0,6,9,3,94
Bad,62,132,15,48,8,3,2,67,53,7,5,12,0,22,0,1,1,56,,4,2,1,80
Bad,85,223,13,87,23,0,0,91,26,7,6,26,0,9,1,1,1,4,,4,1,0,50
Bad,63,20,3,10,15,0,0,100,123,7,7,15,11,13,0,7,6,18,91.0,4,2,1,40
Bad,83,202,14,89,12,0,0,92,39,7,6,12,0,58,1,1,1,17,76.0,2,2,1,67
Bad,54,244,15,92,36,2,2,69,5,6,2,42,0,21,0,0,0,78,80.0,12,2,5,61
Good,64,233,6,89,39,0,0,100,123,7,7,39,1,33,0,1,1,63,82.0,7,7,3,78
Bad,73,254,5,97,22,1,0,96,45,7,5,23,2,39,0,2,2,54,32.0,4,3,2,78
Good,88,171,17,91,15,0,0,100,123,7,7,16,0,50,17,0,0,0,,0,1,0,25
Good,60,379,6,171,26,3,1,77,4,6,4,37,3,13,1,3,3,21,75.0,9,2,0,65
Bad,71,177,8,95,24,0,0,96,64,7,6,24,1,75,35,1,1,87,87.0,4,2,3,100
Bad,54,257,48,113,9,1,1,50,1,6,6,11,0,10,0,1,1,79,,6,2,1,88
Good,74,283,17,75,10,2,1,92,38,7,5,13,0,77,2,2,2,49,,3,2,0,100
Good,78,300,8,130,17,1,0,89,13,7,5,18,1,11,0,0,0,18,,5,1,0,55
Bad,65,27,2,15,9,0,0,100,123,7,7,10,3,90,0,0,0,0,95.0,0,4,1,80
Good,68,209,2,89,44,0,0,98,43,7,6,48,1,38,6,0,0,87,100.0,7,2,6,100
Bad,70,275,2,110,28,14,14,68,13,7,3,44,3,55,35,0,0,31,89.0,3,2,1,50
Bad,78,353,6,108,50,0,0,98,15,7,6,54,2,31,0,0,0,44,71.0,8,3,4,55
Good,87,332,2,127,15,0,0,100,123,7,7,17,1,59,23,0,0,13,89.0,2,2,0,80
Good,71,522,14,159,14,1,0,88,10,6,5,16,0,38,0,0,0,44,77.0,5,2,1,88
Good,78,155,5,70,20,0,0,100,123,7,7,20,1,20,0,1,1,41,22.0,2,3,1,63
Good,88,211,2,57,19,0,0,100,123,7,7,38,1,14,0,0,0,6,10.0,3,2,0,45
Good,76,268,1,78,23,0,0,100,123,7,7,35,6,28,0,2,2,13,53.0,4,2,0,43
Bad,61,146,3,58,35,0,0,63,6,6,6,44,4,45,6,0,0,27,87.0,4,3,2,64
Bad,68,117,12,57,25,0,0,96,21,7,6,25,0,4,0,2,2,31,,6,2,1,70
Good,60,143,1,78,34,1,0,86,24,7,5,37,1,30,0,0,0,75,,5,1,3,67
Good,59,28,2,13,6,0,0,100,123,7,7,7,4,43,0,0,0,98,77.0,3,3,3,100
Good,69,102,5,39,22,0,0,100,123,7,7,22,4,5,1,5,5,31,,6,1,2,58
Good,54,174,2,59,23,1,0,88,68,7,5,26,2,8,0,4,4,85,,17,2,6,81
Good,80,188,11,71,36,0,0,100,123,7,7,36,2,39,0,7,7,15,,1,1,0,25
Bad,50,54,4,19,16,0,0,94,4,6,6,17,7,29,0,0,0,89,42.0,4,2,3,75
Bad,67,188,12,92,24,2,0,75,45,7,5,32,0,59,10,0,0,60,,5,1,0,75
Good,68,206,3,63,19,0,0,89,21,7,6,19,4,26,0,1,1,49,60.0,5,2,1,88
Bad,76,194,1,67,12,0,0,100,123,7,7,13,5,23,0,1,1,59,90.0,7,2,1,90
Good,85,186,18,75,23,0,0,100,123,7,7,25,0,32,2,1,1,1,,2,2,1,57
Good,77,70,3,37,9,0,0,100,123,7,7,9,2,11,0,1,1,14,,2,2,0,67
Bad,63,183,13,74,13,2,2,75,7,2,2,17,0,81,0,0,0,0,,0,1,1,50
Bad,69,180,23,92,25,0,0,92,8,7,6,29,0,16,6,0,0,12,59.0,4,2,1,70
Good,65,332,2,139,16,1,0,89,1,5,5,18,2,0,1,1,1,5,,9,2,0,60
Bad,60,180,2,61,12,8,6,67,30,7,2,18,3,44,35,0,0,46,97.0,4,1,2,86
Good,82,176,18,107,40,0,0,100,123,7,7,40,0,35,0,0,0,0,75.0,2,2,1,21
Good,64,238,6,99,28,1,0,90,4,5,5,29,1,14,35,1,1,2,96.0,2,1,0,18
Bad,65,96,15,33,11,0,0,100,123,7,7,12,0,9,35,0,0,85,,6,1,3,100
Bad,67,262,26,128,6,0,0,50,1,6,6,6,0,33,0,0,0,47,,1,1,0,67
Good,84,454,4,141,29,0,0,100,123,7,7,30,2,17,1,3,2,8,37.0,2,1,0,33
Good,76,128,3,47,32,0,0,100,123,7,7,32,3,22,0,3,3,16,42.0,7,2,1,64
Bad,59,142,2,45,12,0,0,79,5,6,6,14,2,21,0,1,1,30,63.0,4,2,0,60
Bad,61,66,5,39,16,1,1,90,23,7,6,21,1,75,0,1,1,101,79.0,3,4,1,100
Good,78,230,8,99,32,1,0,85,24,7,5,33,1,18,16,0,0,8,88.0,2,1,0,25
Bad,70,132,1,41,21,0,0,100,123,7,7,23,9,22,35,3,3,50,99.0,3,1,1,50
Bad,68,122,1,45,17,0,0,89,64,7,6,18,2,33,35,0,0,62,,3,1,1,36
Bad,77,216,8,137,10,0,0,100,123,7,7,10,1,0,0,3,3,49,,4,2,2,50
Good,64,209,15,62,43,0,0,100,123,7,7,43,0,47,3,2,2,91,47.0,3,2,2,63
Bad,82,163,18,86,14,0,0,100,123,7,7,14,0,7,5,1,0,35,70.0,3,1,0,83
Good,65,390,8,90,10,3,2,71,27,7,2,14,1,29,0,4,4,43,,2,1,0,75
Good,82,439,4,101,32,0,0,100,123,7,7,33,2,13,3,1,1,3,51.0,5,2,0,33
Good,75,231,7,83,28,2,2,97,78,7,6,30,2,77,1,1,1,10,73.0,2,3,0,63
Good,79,229,8,77,14,0,0,100,123,7,7,24,4,7,35,0,0,3,,3,2,1,33
Good,66,331,6,94,24,0,0,92,45,7,6,26,7,25,35,0,0,56,91.0,6,3,3,64
Good,81,276,7,77,34,0,0,100,123,7,7,39,3,0,7,0,0,13,,5,2,0,24
Bad,84,191,35,104,11,0,0,100,123,7,7,12,0,58,0,2,0,4,50.0,1,2,0,75
Good,82,220,3,59,27,0,0,100,123,7,7,27,4,26,0,1,0,7,89.0,2,3,0,36
Bad,73,115,3,55,40,0,0,100,123,7,7,40,6,58,7,0,0,58,79.0,4,4,1,82
Bad,80,175,6,59,19,0,0,100,123,7,7,19,1,16,0,3,3,12,,6,1,0,58
Bad,57,200,5,57,8,5,4,62,11,2,2,13,3,46,4,2,2,54,52.0,4,3,1,88
Bad,88,293,26,75,19,0,0,100,123,7,7,35,0,16,0,0,0,1,,1,1,0,33
Bad,63,243,1,80,13,1,0,75,4,6,5,16,3,50,0,2,2,14,,6,1,0,78
Good,77,154,9,63,27,0,0,96,7,6,6,27,1,63,0,2,2,1,80.0,1,5,0,60
Bad,56,199,28,63,1,2,2,33,80,7,2,11,0,33,4,1,1,29,,4,1,1,100
Good,65,275,2,81,42,0,0,93,15,7,6,44,5,50,0,3,3,63,77.0,4,6,1,71
Good,77,213,7,102,35,0,0,91,18,7,6,37,1,43,35,0,0,4,53.0,4,4,0,69
Bad,79,206,9,50,21,0,0,90,14,7,6,21,2,29,0,1,1,13,,4,1,0,63
Bad,60,340,11,85,27,0,0,81,2,6,6,32,1,38,35,0,0,40,100.0,6,2,2,73
Bad,68,322,21,114,8,1,0,60,4,6,5,10,0,30,0,0,0,13,,1,2,0,100
Bad,60,86,1,35,14,0,0,94,35,7,6,16,3,38,35,4,4,101,79.0,3,4,1,100
Bad,68,151,10,82,22,1,0,79,22,7,5,24,1,25,10,0,0,53,,7,2,1,64
Good,80,169,3,71,16,0,0,100,123,7,7,16,2,13,0,0,0,33,,3,1,1,50
Bad,65,102,3,39,38,1,1,92,6,6,4,39,9,46,0,13,13,20,86.0,4,14,1,72
Good,83,208,5,74,27,0,0,97,45,7,6,29,1,17,35,1,1,3,89.0,3,1,0,29
Bad,69,124,5,51,29,0,0,100,123,7,7,29,4,21,35,1,1,51,76.0,7,3,1,77
Good,90,381,22,105,11,0,0,100,123,7,7,11,0,82,0,0,0,2,37.0,1,4,0,83
Good,60,349,1,74,16,1,1,95,4,4,4,19,4,58,0,3,3,59,29.0,5,3,1,73
Good,78,211,48,119,19,1,1,90,26,7,3,20,0,30,0,0,0,50,,1,1,0,40
Good,87,255,10,111,32,0,0,100,123,7,7,32,2,13,3,1,1,2,,1,3,0,27
Bad,84,73,6,40,6,0,0,100,123,7,7,6,1,67,0,1,1,1,91.0,1,2,0,100
Good,83,108,14,57,15,0,0,100,123,7,7,15,0,27,0,2,2,6,54.0,3,2,0,56
Good,82,231,28,113,29,0,0,100,123,7,7,30,0,40,0,2,2,6,,3,1,0,80
Good,64,156,2,60,22,0,0,91,16,7,6,23,3,13,2,3,3,74,91.0,7,3,1,91
Good,81,303,17,103,6,0,0,86,25,7,6,7,0,14,0,0,0,26,,1,1,0,40
Bad,57,89,2,48,25,1,1,89,2,6,2,28,3,32,0,1,1,36,55.0,9,2,1,73
Bad,70,251,50,164,16,0,0,94,10,6,6,23,0,44,35,0,0,30,,2,1,1,80
Bad,60,69,2,35,25,0,0,96,1,6,6,27,4,26,0,4,4,58,78.0,2,2,2,67
Good,74,192,9,77,28,0,0,100,123,7,7,28,3,11,35,0,0,26,,5,1,1,60
Good,76,179,7,91,22,0,0,100,123,7,7,45,1,45,35,0,0,40,88.0,4,2,1,78
Good,71,350,13,122,24,1,0,88,3,6,5,25,0,28,8,0,0,13,53.0,3,3,0,58
Bad,57,47,3,31,9,1,1,80,13,7,6,11,1,40,0,0,0,72,100.0,3,2,1,83
Bad,71,83,11,46,22,0,0,95,8,6,6,22,2,14,0,1,1,34,,3,2,0,71
Bad,77,179,4,59,44,0,0,93,59,7,6,45,3,56,0,2,2,10,65.0,3,1,0,45
Good,82,292,35,137,19,0,0,95,25,7,6,20,0,11,0,2,2,2,,1,2,0,30
Good,76,141,11,68,14,0,0,100,123,7,7,14,1,43,0,0,0,67,88.0,4,2,2,86
Bad,78,21,4,13,11,0,0,100,123,7,7,11,5,64,0,3,3,7,,3,2,0,75
Bad,56,247,3,57,27,0,0,82,4,6,6,28,3,46,0,1,1,88,99.0,4,2,3,86
Bad,60,141,13,83,7,3,1,55,17,7,2,11,0,36,35,1,1,80,,2,1,2,80
Bad,86,269,16,97,22,0,0,100,123,7,7,22,0,32,0,4,4,0,,2,2,1,33
Good,87,155,4,70,35,0,0,100,123,7,7,36,1,19,0,0,0,2,,2,1,0,20
Good,84,158,13,74,14,0,0,100,123,7,7,16,0,63,0,1,1,16,82.0,2,3,0,71
Good,93,264,6,124,15,0,0,100,123,7,7,26,1,0,35,0,0,0,,1,2,0,9
Bad,67,170,1,83,14,0,0,87,20,7,6,15,2,27,0,0,0,86,89.0,4,3,2,58
Good,74,202,9,108,15,0,0,94,33,7,6,28,1,63,0,0,0,48,82.0,2,1,1,75
Bad,59,361,6,103,22,0,0,87,41,7,6,24,3,17,0,5,5,70,85.0,9,2,4,79
Good,86,202,9,68,21,0,0,100,123,7,7,21,1,29,35,0,0,0,,0,2,0,25
Good,88,441,18,113,17,0,0,100,123,7,7,19,0,17,22,0,0,0,,1,2,0,43
Bad,55,234,13,83,20,1,0,70,1,5,5,24,0,22,4,3,3,46,24.0,8,3,2,72
Good,77,242,2,86,14,0,0,93,17,7,6,15,1,33,35,1,1,26,,3,2,0,83
Bad,69,202,3,51,32,0,0,97,11,6,6,32,6,72,0,0,0,36,75.0,4,5,0,100
Good,71,157,4,75,39,2,0,95,9,5,5,44,2,50,4,3,3,10,65.0,4,4,0,50
Bad,64,105,3,40,21,0,0,100,123,7,7,21,8,43,0,12,12,82,116.0,1,8,1,83
Bad,58,410,6,102,45,0,0,85,3,6,6,46,3,24,0,1,0,65,77.0,14,3,5,75
Bad,63,173,4,37,18,0,0,94,31,7,6,18,4,22,35,0,0,54,99.0,9,2,4,79
Good,63,260,8,91,28,1,1,80,3,6,3,31,1,27,12,0,0,28,89.0,7,2,0,53
Good,80,117,2,53,22,0,0,96,59,7,6,23,3,17,35,1,1,2,,2,1,1,25
Good,75,173,1,103,24,0,0,96,42,7,6,25,1,44,0,0,0,28,20.0,4,6,1,71
Bad,78,263,1,116,14,0,0,100,123,7,7,16,3,19,0,14,14,45,,4,2,2,40
Bad,54,248,1,58,25,0,0,96,12,7,6,28,5,29,0,4,4,81,,9,2,6,92
Bad,65,162,9,65,28,0,0,100,123,7,7,28,1,50,1,1,1,83,82.0,2,3,2,86
Good,81,271,3,85,19,0,0,95,16,7,6,21,3,33,4,1,1,6,,3,1,1,36
Bad,74,279,3,90,31,1,1,97,12,7,4,33,3,18,0,2,2,5,95.0,4,3,0,47
Good,69,181,7,98,21,0,0,100,123,7,7,37,1,33,21,0,0,84,94.0,7,2,4,91
Bad,62,180,14,45,9,5,4,82,29,2,5,11,0,27,35,1,1,28,,3,2,0,63
Good,68,196,9,79,26,0,0,93,2,6,6,29,1,41,8,0,0,30,50.0,4,4,1,80
Bad,58,381,3,77,23,3,2,76,8,2,2,25,2,28,35,0,0,29,82.0,5,4,0,69
Good,81,279,15,94,44,0,0,98,64,7,6,47,0,36,0,0,0,19,56.0,7,2,0,64
Good,91,412,8,102,18,0,0,100,123,7,7,19,1,42,5,1,1,4,,2,1,0,43
Bad,72,150,20,43,7,1,0,88,11,5,5,25,0,25,0,3,3,4,,4,2,0,75
Good,66,287,13,100,16,1,0,65,21,7,5,20,0,45,2,1,1,93,62.0,2,3,1,100
Good,84,278,10,93,34,0,0,94,18,7,6,34,1,18,0,0,0,9,,5,1,0,43
Bad,79,42,7,23,9,0,0,100,123,7,7,9,1,33,35,0,0,5,26.0,1,2,0,50
Good,71,194,12,69,29,0,0,93,6,6,6,31,0,27,2,2,2,36,69.0,4,2,1,67
Good,70,117,7,68,22,0,0,100,123,7,7,26,1,23,0,8,8,90,,7,1,4,80
Good,76,217,14,83,23,0,0,100,123,7,7,26,0,22,11,0,0,17,51.0,10,3,2,81
Bad,73,201,4,59,9,0,0,100,123,7,7,9,4,33,2,4,4,38,85.0,4,2,2,86
Bad,69,209,9,117,25,0,0,100,123,7,7,25,1,40,3,1,1,87,61.0,8,2,4,85
Bad,73,181,8,71,25,0,0,100,123,7,7,25,4,56,0,0,0,45,76.0,6,6,1,86
Bad,56,34,4,15,9,0,0,100,123,7,7,9,3,67,35,2,2,100,78.0,2,5,2,100
Good,84,184,4,98,22,0,0,100,123,7,7,23,1,57,0,3,2,6,,2,2,0,50
Good,87,146,6,85,6,0,0,100,123,7,7,6,1,50,6,0,0,14,,1,2,0,75
Good,77,206,11,90,15,0,0,100,123,7,7,20,1,27,10,0,0,38,,3,1,1,67
Good,83,171,2,77,12,0,0,92,55,7,6,14,1,31,0,0,0,12,78.0,2,2,0,80
Good,64,155,6,61,12,1,1,93,42,7,2,14,1,50,0,5,4,92,97.0,5,2,2,100
Bad,67,68,3,21,8,0,0,100,123,7,7,8,3,13,0,1,1,57,,3,1,0,67
Good,82,254,12,84,29,0,0,97,32,7,6,29,0,34,0,0,0,7,55.0,3,3,0,58
Good,59,370,11,96,10,2,2,75,35,7,2,29,1,50,35,1,1,76,,2,1,1,100
Bad,61,147,1,61,60,1,1,98,13,7,2,62,5,52,35,5,5,24,84.0,9,5,0,61
Good,73,135,3,93,6,3,1,75,79,7,4,12,1,67,1,3,3,0,118.0,0,2,1,67
Good,70,200,6,95,23,0,0,96,14,7,6,24,1,58,0,3,3,34,75.0,5,4,0,82
Good,87,302,14,151,20,0,0,100,123,7,7,20,0,30,0,0,0,18,,3,2,0,50
Bad,73,134,1,33,3,1,1,86,29,7,3,7,3,29,0,2,2,5,,2,1,1,75
Good,82,445,14,217,21,1,1,95,22,7,3,27,0,14,23,0,0,5,,4,2,0,33
Bad,63,95,3,46,15,1,1,93,12,7,6,15,1,27,35,1,1,68,82.0,6,2,3,80
Bad,62,183,5,95,8,5,2,50,17,7,2,14,1,29,0,2,2,59,,1,1,1,50
