RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
Bad,67,152,21,97,25,1,1,96,-7,5,7,26,0,35,0,7,6,59,-8,7,1,2,67
Bad,68,69,8,42,10,0,0,90,-7,5,7,10,1,40,0,3,2,79,72,3,2,1,100
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,73,201,16,108,13,0,0,93,12,6,6,14,0,21,0,0,0,47,77,6,2,1,89
Bad,62,76,1,26,14,3,0,83,56,6,5,18,7,67,0,2,2,61,92,6,4,1,100
Good,69,243,2,89,32,0,0,100,-7,7,8,22,4,30,-7,0,0,45,77,9,4,3,59
Bad,83,350,10,101,32,0,0,97,-8,6,6,32,1,19,0,0,0,2,61,3,4,0,54
Bad,64,8,7,8,2,0,0,100,-7,7,8,2,2,100,-7,0,0,-8,81,-8,2,-8,100
Bad,60,97,14,76,18,0,0,78,2,4,6,7,0,33,-8,0,0,97,10,2,2,2,100
Good,84,186,15,71,15,0,0,100,-7,7,8,15,0,27,0,0,0,13,75,1,2,0,50
Good,84,325,1,89,22,0,0,100,-7,7,8,17,4,33,-7,3,3,6,-8,2,1,0,33
Good,70,-8,4,65,21,0,0,90,10,4,6,0,2,33,-8,0,0,31,75,5,4,1,82
Bad,71,293,5,74,22,1,1,91,5,4,2,23,2,13,-7,1,1,18,94,6,2,0,47
Bad,69,167,12,60,9,3,3,90,31,6,2,10,0,20,0,0,0,84,18,2,1,2,60
Bad,87,178,3,91,22,0,0,100,-7,7,8,24,2,29,2,6,6,7,68,2,2,0,44
Good,75,342,26,170,13,2,0,69,62,6,5,16,0,31,-8,0,0,70,-8,4,1,-8,63
Bad,69,211,2,69,11,0,0,93,-8,6,6,12,3,36,-7,2,2,95,77,4,3,3,100
Good,81,144,5,61,18,0,0,100,-7,7,8,20,4,25,0,1,0,42,-8,3,-8,0,60
Good,80,190,4,88,30,0,0,100,-7,7,8,32,2,53,-7,0,0,62,41,2,3,0,83
Good,88,277,10,127,24,0,0,100,-7,7,8,25,1,40,12,0,0,2,86,3,2,0,45
Bad,77,154,3,55,31,0,0,100,-7,7,8,32,6,63,2,2,1,26,74,5,14,0,86
Bad,65,180,2,81,7,2,0,73,15,6,5,11,2,18,0,0,0,81,-8,2,1,1,100
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,88,227,4,90,11,0,0,100,-7,7,8,11,1,18,-7,1,1,3,-8,3,1,1,50
Bad,67,115,16,55,21,0,0,96,14,6,6,26,0,58,0,0,0,56,84,5,4,1,82
Bad,72,220,7,91,36,0,0,100,-7,7,8,36,4,22,0,1,1,44,86,7,2,2,56
Bad,59,94,4,33,31,0,0,94,11,4,6,31,3,29,-7,0,0,48,96,10,3,0,76
Good,75,167,1,70,7,0,0,88,-8,6,6,8,1,25,0,0,0,18,100,2,2,2,57
Bad,66,77,5,25,8,0,0,100,-7,7,8,8,5,13,0,1,1,93,72,5,1,1,100
Bad,76,212,14,87,21,0,0,100,-7,5,7,21,0,33,-7,0,0,40,85,7,2,0,90
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Good,82,144,9,61,24,1,0,96,49,6,5,25,1,24,0,1,1,5,47,4,2,0,46
Bad,88,274,11,105,11,0,0,100,-7,7,8,11,1,18,0,0,0,27,1,3,1,0,67
Bad,67,250,6,103,26,0,0,88,1,4,6,26,1,35,0,0,0,79,60,4,2,2,75
Good,71,194,12,69,29,0,0,93,6,4,6,31,0,27,2,2,2,36,69,4,2,1,67
Bad,57,204,6,73,28,1,1,97,1,0,2,29,6,41,0,0,0,14,96,4,4,1,62
Bad,67,118,6,37,23,2,2,88,70,6,2,26,5,42,0,0,0,31,70,5,3,1,67
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,77,216,8,137,10,0,0,100,-7,7,8,10,1,0,0,3,3,49,-8,4,-8,2,50
Good,85,371,1,141,24,0,0,100,-7,7,8,25,2,28,-8,0,0,14,56,5,2,1,70
Good,80,208,12,76,30,1,0,97,23,6,5,31,0,13,0,0,0,1,71,5,2,0,35
Bad,59,204,9,70,5,2,1,43,10,0,2,7,1,29,0,0,0,85,48,3,2,1,100
Good,70,300,2,68,33,0,0,94,13,6,6,34,1,26,0,2,1,4,69,5,5,4,69
Good,82,205,2,86,30,0,0,97,39,6,6,31,4,19,0,2,2,2,75,7,1,0,44
Bad,75,177,2,84,28,0,0,100,-7,7,8,31,3,32,-7,0,0,44,97,6,3,3,77
Good,76,222,4,85,47,0,0,100,-7,7,8,47,2,28,0,0,0,37,59,4,4,0,53
Good,79,236,6,77,37,0,0,95,33,6,6,37,1,49,0,0,0,7,79,4,4,0,73
Good,70,7,7,7,1,0,0,100,-7,7,8,1,1,100,-8,0,0,-8,92,-8,1,-8,100
Bad,57,346,25,68,13,1,1,73,4,4,6,26,0,53,9,0,0,0,53,2,4,0,67
Bad,78,181,16,48,16,0,0,94,52,6,6,8,0,13,0,1,1,13,-8,3,1,0,40
Good,85,173,16,51,9,0,0,100,-7,7,8,28,0,0,0,1,1,13,-8,4,-8,0,80
Good,72,428,18,102,26,0,0,96,14,6,6,26,0,19,17,0,0,22,53,2,3,2,33
Good,71,142,10,65,22,0,0,100,-7,7,8,23,1,45,4,1,1,55,71,5,3,1,89
Bad,63,141,17,76,16,0,0,88,3,4,6,17,0,29,13,0,0,58,-8,4,2,2,100
Good,58,214,20,122,6,3,2,54,2,3,3,13,0,62,-7,0,0,11,60,3,2,0,83
Bad,83,92,2,41,18,0,0,100,-7,7,8,19,7,32,-7,0,0,13,92,7,2,0,69
Bad,72,140,13,61,13,0,0,100,-7,7,8,13,0,8,-7,3,3,51,-8,3,-8,1,60
Good,83,151,6,82,27,0,0,100,-7,7,8,27,2,44,-8,0,0,17,101,2,2,0,80
Good,89,180,11,77,37,0,0,100,-7,7,8,41,1,24,5,1,1,1,-8,3,1,0,29
Bad,59,117,18,73,7,1,1,50,17,5,2,8,0,50,0,0,0,76,58,1,3,1,80
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,58,164,2,88,17,3,3,86,4,4,4,24,2,41,0,4,4,24,59,4,3,-8,78
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Good,66,272,2,95,44,0,0,100,-7,7,8,49,3,29,0,4,4,63,64,16,4,6,80
Good,78,192,3,91,55,0,0,98,12,6,6,57,2,18,3,1,1,1,-8,9,1,0,28
Bad,91,291,7,88,26,0,0,100,-7,7,8,26,2,35,7,0,0,0,-8,3,-8,0,23
Good,85,389,8,97,29,0,0,100,-7,7,8,30,2,33,0,1,1,18,76,5,1,0,40
Bad,56,150,12,80,22,0,0,83,1,4,6,23,0,13,0,0,0,85,-8,8,-8,4,100
Good,81,342,16,129,14,1,1,94,50,6,2,18,0,39,-8,0,0,2,14,1,3,0,100
Good,70,316,2,104,37,0,0,100,-7,7,8,38,4,5,2,3,2,43,99,8,2,2,56
Good,92,211,20,124,33,0,0,100,-7,7,8,34,0,15,-7,0,0,0,-8,2,1,0,27
Good,70,327,4,82,37,0,0,100,-7,7,8,37,4,16,0,3,2,31,88,7,3,3,56
Bad,57,74,5,30,14,1,0,94,63,6,5,16,3,44,0,0,0,96,61,7,2,1,91
Good,63,135,36,70,7,3,0,55,1,4,5,11,0,55,8,0,0,23,33,1,3,1,80
Good,73,134,3,55,26,0,0,100,-7,7,8,26,5,35,6,1,0,64,33,4,2,2,64
Good,84,320,2,121,24,0,0,100,-7,7,8,25,2,28,-7,2,2,6,-8,4,2,1,50
Bad,83,416,16,175,25,2,0,93,44,6,5,27,0,11,-7,0,0,22,-8,6,1,0,64
Bad,56,135,12,74,34,1,0,91,3,4,5,35,0,20,0,9,9,55,48,8,3,3,61
Bad,65,157,6,44,13,1,0,93,30,6,5,14,4,36,4,1,1,23,80,3,2,-8,67
Bad,56,126,15,66,22,2,2,86,0,4,6,22,0,23,14,0,0,21,60,4,2,0,55
Bad,84,215,8,73,25,1,0,93,38,6,5,27,1,41,20,0,0,0,-8,0,-8,0,17
Good,86,178,7,75,19,0,0,100,-7,7,8,19,2,16,0,1,1,11,-8,6,-8,0,46
Good,80,360,2,114,27,0,0,97,25,6,6,29,2,62,0,1,1,10,100,3,2,2,63
Good,66,272,3,91,27,1,1,89,5,4,6,29,3,11,1,5,5,20,-8,3,1,0,27
Bad,72,259,7,82,41,0,0,100,-7,7,8,41,3,22,0,8,8,37,80,10,2,2,60
Bad,76,138,5,48,20,0,0,100,-7,7,8,20,2,35,0,0,0,40,72,2,2,1,50
Bad,80,94,3,49,27,0,0,100,-7,7,8,28,1,14,0,2,2,21,-8,4,1,0,45
Good,67,83,2,36,30,0,0,97,25,6,6,32,8,44,0,3,3,39,89,4,8,0,80
Bad,59,166,13,72,16,2,1,68,3,4,2,19,0,42,11,0,0,42,73,4,3,2,78
Bad,49,198,6,95,12,5,2,55,1,4,4,20,2,35,0,2,2,60,-8,6,1,1,78
Bad,65,302,16,91,43,2,2,91,11,4,2,45,0,44,0,0,0,25,61,10,4,1,67
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Good,87,269,3,113,25,0,0,100,-7,7,8,57,3,27,2,1,1,9,-8,4,1,0,33
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Good,87,155,4,70,35,0,0,100,-7,7,8,36,1,19,0,0,0,2,-8,2,1,0,20
Good,84,373,16,107,32,0,0,100,-7,7,8,32,0,38,0,1,1,14,30,7,5,0,67
Good,74,250,18,81,19,0,0,100,-7,7,8,20,0,20,0,1,1,69,54,6,3,2,69
Bad,62,123,4,51,13,2,0,80,10,3,5,16,2,40,7,0,0,97,93,2,4,2,100
Good,68,172,3,74,23,1,0,92,5,3,5,28,4,28,2,2,2,6,98,1,2,0,25
Bad,58,94,7,45,7,2,2,88,-8,6,4,9,1,63,0,1,1,81,-8,2,1,0,75
Bad,78,138,5,55,20,0,0,100,-7,7,8,20,4,25,8,0,0,30,-8,2,1,1,23
Bad,64,157,2,38,6,4,4,88,33,6,2,8,2,50,-7,1,1,34,95,3,2,0,83
Bad,65,64,6,40,14,0,0,100,-7,7,8,14,1,36,0,1,1,95,-8,3,2,3,86
Bad,80,225,19,111,18,0,0,100,-7,7,8,20,0,55,0,2,2,5,76,3,1,0,80
Bad,73,169,7,76,12,1,1,86,9,1,3,14,3,14,1,5,5,14,-8,1,-8,0,33
Good,71,157,4,75,39,2,0,95,9,3,5,44,2,50,4,3,3,10,65,4,4,0,50
Bad,57,19,2,18,18,0,0,100,-7,7,8,3,13,13,-7,9,9,30,48,15,3,3,86
Bad,56,189,10,90,27,0,0,69,2,4,6,29,1,31,0,2,2,62,-8,7,1,2,67
Bad,64,30,13,20,3,0,0,67,-8,6,6,4,0,100,0,0,0,-8,72,-8,3,-8,100
Good,76,163,15,66,47,0,0,100,-7,7,8,47,0,21,0,4,4,9,82,5,6,1,58
Bad,54,111,3,67,6,4,2,55,3,0,2,11,2,0,0,4,4,90,-8,4,-8,3,83
Good,88,161,4,97,29,0,0,100,-7,7,8,33,3,48,0,2,2,7,-8,1,1,0,33
Good,77,218,17,116,28,0,0,97,25,6,6,29,0,31,0,0,0,6,86,6,2,1,69
Bad,60,214,8,86,29,1,1,94,1,4,4,31,2,26,0,1,1,71,23,3,4,1,62
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Good,84,192,22,95,18,0,0,100,-7,7,8,18,0,22,14,0,0,18,63,2,2,0,44
Bad,55,321,3,102,7,3,0,64,2,4,5,11,1,27,-8,0,0,87,100,3,2,2,100
Good,82,231,13,158,15,0,0,100,-7,7,8,17,0,24,-7,1,1,31,-8,4,1,1,56
Good,71,43,8,84,14,2,2,93,32,6,2,4,1,38,0,1,1,46,94,2,2,0,57
Bad,84,-8,2,159,20,1,1,95,34,6,4,0,1,0,-7,0,0,0,-8,1,-8,0,13
Bad,58,138,15,65,9,6,6,60,14,6,2,17,0,60,0,0,0,38,-8,3,1,0,80
Bad,62,140,10,75,6,4,2,50,6,1,2,10,1,50,0,2,2,52,89,2,2,1,100
Good,80,263,6,106,26,0,0,92,14,6,6,26,2,23,-8,0,0,14,17,4,2,1,54
Bad,68,155,13,48,10,2,2,90,8,4,6,12,0,40,0,0,0,59,49,3,4,0,100
Good,74,390,1,98,37,0,0,100,-7,7,8,38,5,24,0,4,3,22,64,4,1,1,33
Bad,67,259,6,91,41,0,0,93,0,4,6,53,1,26,-7,0,0,51,-8,7,1,3,83
Good,64,233,6,89,39,0,0,100,-7,7,8,39,1,33,0,1,1,63,82,7,7,3,78
Good,82,336,4,106,23,0,0,100,-7,7,8,23,1,22,0,2,2,2,56,2,2,0,31
Good,57,232,3,83,21,0,0,63,0,4,6,24,3,29,4,1,1,90,36,10,2,4,93
Good,86,235,7,111,20,0,0,100,-7,7,8,20,1,25,0,0,0,12,70,7,2,0,90
Good,88,331,3,113,20,0,0,100,-7,7,8,28,1,24,7,0,0,10,-8,4,3,0,70
Good,62,172,7,70,37,2,1,90,7,4,5,60,2,63,-7,0,0,44,53,6,3,1,71
Good,89,274,11,125,15,0,0,100,-7,7,8,15,1,20,16,0,0,6,96,3,2,0,50
Bad,75,194,2,78,12,0,0,100,-7,7,8,13,2,62,-7,1,1,97,86,4,3,3,100
Good,73,131,6,54,11,0,0,100,-7,7,8,11,1,27,0,2,2,76,98,5,1,2,100
Bad,63,380,3,94,20,2,2,100,-7,0,8,20,3,50,0,7,7,37,35,5,2,1,78
Bad,69,306,8,48,21,0,0,91,18,6,6,37,1,27,-7,1,1,38,77,5,3,2,50
Good,78,263,23,102,19,0,0,95,31,6,6,19,0,42,14,0,0,17,29,6,3,0,82
Good,78,311,5,72,17,0,0,100,-7,7,8,17,3,35,-7,1,1,32,-8,2,2,1,57
Good,63,207,5,87,19,0,0,100,-7,7,8,20,2,20,0,2,2,10,32,3,3,0,46
Bad,75,125,10,64,7,0,0,86,6,4,6,7,1,43,10,0,0,5,79,1,2,0,60
Good,90,230,9,84,26,0,0,100,-7,7,8,28,2,57,9,0,0,1,85,1,3,0,44
Good,59,189,3,107,16,1,0,60,8,4,5,20,1,25,-7,0,0,78,96,5,2,2,88
Good,92,279,1,167,4,0,0,100,-7,7,8,5,1,0,0,0,0,4,-8,2,-8,0,100
Good,72,320,4,71,28,0,0,96,40,6,6,20,6,25,5,3,3,13,68,7,3,1,85
Bad,83,160,12,83,24,1,0,96,24,6,5,26,0,19,0,0,0,1,19,4,2,0,46
Good,84,184,4,98,22,0,0,100,-7,7,8,23,1,57,0,3,2,6,-8,2,-8,0,50
Bad,65,79,22,54,6,1,0,75,8,4,5,8,0,38,-7,1,1,77,-8,4,1,0,100
Bad,61,344,2,87,21,1,1,86,2,4,6,22,5,45,-7,4,4,39,77,2,6,1,67
Good,85,142,75,106,4,0,0,100,-7,7,8,4,0,0,-8,0,0,37,-8,4,-8,0,100
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,60,21,9,13,3,1,1,100,-7,6,8,3,2,33,-7,0,0,94,-8,2,1,2,100
Good,85,192,5,92,24,0,0,100,-7,7,8,26,2,46,5,1,1,2,91,4,2,0,67
Good,84,140,5,74,22,0,0,100,-7,7,8,24,2,14,0,1,1,36,22,1,2,0,30
Good,85,251,3,66,56,0,0,100,-7,7,8,61,4,26,0,4,4,1,-8,7,1,0,36
Good,80,261,8,104,22,0,0,100,-7,7,8,22,1,59,-7,1,1,39,76,3,2,1,71
Good,69,183,7,46,21,1,1,86,20,6,2,22,2,45,0,1,1,36,75,1,4,0,56
Bad,72,247,5,93,19,1,1,90,6,4,3,23,3,19,0,4,4,46,89,2,2,1,67
Good,61,159,10,30,12,1,1,100,-7,6,8,37,2,33,10,0,0,55,66,4,2,0,100
Bad,50,214,3,77,22,0,0,83,1,4,6,24,3,46,0,2,2,82,69,12,6,6,100
Good,54,123,6,54,21,0,0,88,4,4,6,26,3,42,0,0,0,63,45,4,3,1,78
Bad,72,216,2,79,23,1,1,85,40,6,2,27,4,41,0,0,0,47,-8,3,2,1,56
Good,83,364,3,106,22,1,1,91,27,6,3,28,2,13,0,4,4,17,-8,4,1,0,63
Bad,84,73,6,40,6,0,0,100,-7,7,8,6,1,67,0,1,1,1,91,1,2,0,100
Bad,61,-8,3,58,12,4,4,83,18,6,6,12,2,33,0,2,2,68,65,4,3,0,64
Good,69,138,22,71,8,2,1,80,38,6,5,10,0,70,0,3,3,-8,39,-8,2,-8,100
Bad,87,213,5,90,15,0,0,100,-7,7,8,15,2,27,0,1,1,3,-8,4,1,0,56
Good,91,538,47,212,12,0,0,100,-7,7,8,12,0,17,0,0,0,4,-8,1,-8,0,14
Bad,73,168,6,75,25,0,0,100,-7,7,8,25,2,52,-8,0,0,91,66,3,3,1,75
Good,86,-8,7,145,12,0,0,100,-7,7,8,0,2,25,7,0,0,11,35,4,2,0,67
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Good,70,204,20,114,27,0,0,85,4,4,6,27,0,19,-8,0,0,8,-8,2,1,0,50
Bad,70,37,4,20,19,0,0,100,-7,7,8,20,2,20,0,3,3,42,73,2,2,1,50
Bad,65,146,7,58,29,1,1,97,-8,6,6,33,1,39,-7,5,5,7,88,1,2,0,33
Bad,65,56,1,35,37,0,0,100,-7,7,8,39,3,13,0,0,0,65,93,15,2,8,62
Bad,81,158,13,71,34,0,0,97,42,6,6,37,0,42,1,1,1,9,86,3,5,0,47
Bad,59,187,2,62,17,2,0,80,50,6,5,20,4,20,20,0,0,69,-8,9,1,3,85
Bad,73,85,6,38,10,0,0,100,-7,7,8,10,2,50,0,1,1,81,-8,1,1,0,50
Bad,75,70,1,38,8,0,0,100,-7,7,8,9,1,78,0,4,3,17,-8,2,1,-8,100
Good,73,135,3,93,6,3,1,75,79,6,4,12,1,67,1,3,3,0,118,0,2,-8,67
Bad,66,188,3,80,17,0,0,88,4,4,6,17,3,82,1,3,3,6,95,1,7,-8,89
Bad,66,187,4,38,18,1,0,95,62,6,5,22,5,36,0,4,4,46,79,6,4,1,92
Good,80,255,3,55,23,0,0,100,-7,7,8,23,3,17,2,5,5,2,-8,2,1,0,20
Good,77,161,2,69,20,0,0,96,25,6,6,23,3,4,16,0,0,14,-8,4,-8,1,38
Good,61,308,3,67,58,1,1,98,10,0,2,71,8,21,4,1,1,53,41,3,3,0,64
Bad,73,163,13,85,27,0,0,97,52,6,6,29,0,41,-8,0,0,34,39,4,2,2,60
Bad,71,218,22,75,22,1,0,96,27,6,5,24,0,39,1,2,2,3,23,4,1,1,56
Good,87,304,7,91,23,0,0,100,-7,7,8,24,1,63,0,0,0,8,73,5,2,0,78
Good,90,240,1,96,20,0,0,100,-7,7,8,22,1,32,-8,0,0,0,77,2,3,0,36
Good,83,183,14,73,17,0,0,100,-7,7,8,17,0,35,14,0,0,20,-8,3,1,0,44
Good,88,166,3,92,10,0,0,100,-7,7,8,10,1,40,0,2,2,0,96,0,1,0,25
Good,80,173,8,62,17,0,0,100,-7,7,8,18,2,67,0,1,1,21,93,3,3,0,100
Good,73,354,13,80,25,0,0,100,-7,7,8,25,0,8,15,0,0,36,-8,10,1,2,61
Bad,69,71,9,38,11,1,1,100,-7,7,8,12,1,55,0,0,0,39,69,2,3,1,63
Good,71,178,2,68,47,1,1,98,8,4,6,62,2,6,0,6,5,7,-8,5,1,0,40
Good,84,131,14,84,22,0,0,100,-7,7,8,22,0,36,19,0,0,9,37,2,4,0,100
Bad,81,172,8,58,23,0,0,100,-7,7,8,23,1,35,0,0,0,17,-8,5,2,0,57
Bad,64,91,3,38,40,0,0,100,-7,7,8,40,3,28,0,13,13,21,61,6,4,1,42
Good,85,246,56,166,6,0,0,100,-7,7,8,6,0,17,0,2,2,0,-8,1,-8,-8,33
Bad,68,116,1,51,20,0,0,100,-7,7,8,21,2,24,0,2,2,50,-8,6,1,2,64
Bad,56,176,4,63,34,0,0,86,5,4,6,35,4,60,0,8,7,48,90,5,3,3,62
Bad,66,177,4,60,37,0,0,97,-7,5,7,37,6,65,0,3,3,72,66,4,5,3,82
Bad,74,42,10,27,8,0,0,100,-7,7,8,8,2,25,23,1,0,41,76,2,2,1,57
Bad,75,255,5,102,30,0,0,100,-7,7,8,32,2,13,0,1,1,39,95,7,2,4,53
Good,83,158,4,80,34,0,0,100,-7,7,8,10,3,21,11,0,0,3,-8,5,3,0,35
Bad,62,159,6,67,14,0,0,86,3,4,6,18,3,36,0,2,2,71,93,2,3,1,83
Good,82,292,35,137,19,0,0,95,25,6,6,20,0,11,0,2,2,2,-8,1,2,0,30
