RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
Good,73,151,3,57,20,0,0,100,-7,7,8,22,4,25,-7,0,0,46,78,5,3,1,73
Good,81,191,2,117,40,0,0,100,-7,7,8,6,5,7,0,3,3,15,-8,6,-8,2,26
Bad,76,150,11,54,14,0,0,100,-7,7,8,15,1,40,0,0,0,32,96,4,2,0,75
Bad,80,202,44,147,5,0,0,100,-7,7,8,5,0,0,0,1,0,77,-8,3,-8,1,100
Bad,70,154,8,124,9,1,0,70,5,3,5,24,1,50,-7,1,1,9,-8,1,1,0,40
Bad,70,130,5,86,11,2,1,77,7,4,2,13,2,31,0,0,0,18,1,2,1,0,75
Bad,68,131,2,77,15,1,1,88,61,5,2,17,3,82,-7,0,0,107,99,2,2,1,100
Bad,69,51,13,27,4,0,0,100,-7,7,8,4,0,75,0,0,0,97,-8,1,1,-8,100
Good,69,176,8,71,18,0,0,84,11,4,6,19,1,47,-7,1,1,28,81,4,4,0,73
Bad,79,409,16,127,16,1,1,94,53,6,4,17,0,29,0,0,0,49,-8,2,-8,0,33
Good,66,128,7,63,48,1,0,93,23,6,5,55,6,40,1,2,1,39,77,7,2,1,77
Bad,66,134,4,44,13,2,2,93,54,6,3,15,1,53,0,1,1,92,60,4,6,1,91
Bad,75,212,6,52,16,1,0,88,20,6,5,24,2,53,-7,2,2,16,44,2,2,-8,44
Bad,66,198,10,70,37,1,0,78,5,4,5,40,4,50,0,2,2,1,78,4,3,0,39
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,64,70,6,45,26,1,1,100,-7,6,8,27,3,52,0,11,11,0,93,0,4,-8,57
Bad,78,102,7,63,10,0,0,100,-7,7,8,11,1,9,7,1,0,51,-8,1,1,0,50
Bad,58,118,3,40,10,1,1,91,48,6,4,11,2,36,-7,0,0,50,86,5,3,1,100
Bad,70,148,2,79,18,0,0,90,26,6,6,21,1,38,-7,3,2,38,100,2,2,2,63
Bad,66,417,17,165,7,1,0,89,3,4,5,9,0,56,16,0,0,93,80,2,1,1,100
Bad,65,299,6,77,11,1,1,92,1,0,2,12,4,17,0,8,8,18,107,6,1,1,78
Good,78,155,5,70,20,0,0,100,-7,7,8,20,1,20,0,1,1,41,22,2,3,1,63
Bad,62,166,1,54,38,2,2,95,-8,6,3,44,4,32,1,3,3,80,93,5,2,3,78
Good,87,241,2,93,17,0,0,100,-7,7,8,18,4,17,-7,1,1,7,-8,5,1,1,50
Bad,57,130,2,74,24,0,0,88,10,4,6,25,1,60,0,2,2,66,85,4,2,-8,86
Bad,78,215,4,88,22,1,0,88,1,4,5,26,2,20,5,0,0,3,-8,3,-8,0,33
Good,91,178,100,132,5,0,0,100,-7,7,8,7,0,71,3,1,1,0,-8,0,-8,0,0
Bad,77,59,19,41,6,0,0,100,-7,7,8,6,0,50,4,2,1,0,93,0,2,-8,67
Bad,72,354,4,105,22,0,0,100,-7,7,8,24,5,29,0,0,0,89,77,7,3,5,92
Good,77,242,2,86,14,0,0,93,17,6,6,15,1,33,-7,1,1,26,-8,3,2,0,83
Good,90,230,9,84,26,0,0,100,-7,7,8,28,2,57,9,0,0,1,85,1,3,0,44
Bad,82,212,2,111,16,0,0,100,-7,7,8,28,2,56,2,1,1,33,92,4,3,0,88
Bad,64,260,1,61,17,1,1,95,6,2,4,23,5,26,-7,0,0,68,88,3,2,1,71
Bad,64,50,7,26,14,2,2,100,-7,6,8,15,3,43,8,0,0,64,77,3,3,1,55
Bad,57,469,7,117,31,0,0,84,2,4,6,34,1,38,-8,0,0,33,65,7,3,3,73
Good,78,292,11,79,16,0,0,100,-7,7,8,16,1,44,0,2,2,33,85,2,3,1,71
Good,87,150,27,77,27,0,0,100,-7,7,8,27,0,30,2,1,1,4,3,4,2,0,55
Bad,61,120,8,69,26,0,0,96,39,6,6,28,2,15,-7,4,4,90,71,5,2,3,100
Bad,59,107,3,42,25,0,0,96,3,4,6,8,5,12,1,2,2,48,80,7,2,2,50
Good,81,199,4,94,36,0,0,100,-7,7,8,36,2,53,0,4,4,9,11,2,7,0,50
Bad,59,302,10,137,24,2,1,88,2,4,5,39,1,32,1,2,2,50,75,3,4,0,70
Good,78,200,10,74,31,0,0,97,4,4,6,35,1,29,0,0,0,0,61,2,3,0,38
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,67,100,3,46,8,1,1,67,23,6,2,9,1,33,0,3,3,13,83,1,1,0,50
Bad,90,324,4,110,13,0,0,100,-7,7,8,13,1,54,0,1,1,8,41,2,3,0,83
Bad,70,178,6,114,16,0,0,88,12,6,6,16,2,31,-7,0,0,43,16,7,3,3,92
Bad,83,108,17,69,8,0,0,100,-7,7,8,8,0,63,4,1,1,21,72,1,1,0,67
Good,60,230,1,90,29,2,2,91,10,0,3,32,1,28,0,3,3,46,59,8,3,4,55
Bad,63,42,2,17,13,2,2,93,-7,5,7,16,4,43,0,1,1,52,82,6,4,1,91
Bad,70,150,1,57,26,0,0,97,14,6,6,31,5,16,1,1,1,20,-8,7,1,2,56
Good,66,111,4,40,9,0,0,100,-7,7,8,9,2,33,1,3,3,80,55,5,2,3,88
Bad,70,142,6,70,37,2,1,88,44,6,3,43,1,47,2,1,1,40,79,2,3,1,71
Bad,80,182,5,44,18,1,1,95,58,6,2,19,4,32,5,0,0,6,80,2,3,0,56
Bad,65,250,3,70,25,2,1,96,22,6,5,26,2,35,-7,4,4,45,53,7,3,0,83
Bad,63,57,2,30,26,0,0,100,-7,7,8,27,8,26,-7,1,1,67,91,8,4,4,80
Good,77,368,29,130,16,1,1,71,29,6,3,17,0,18,-8,0,0,12,31,4,1,0,50
Good,68,170,11,78,49,0,0,100,-7,7,8,54,1,19,12,0,0,1,-8,2,2,0,57
Good,87,270,15,98,29,0,0,100,-7,7,8,29,0,7,5,0,0,0,-8,0,-8,0,0
Bad,65,194,2,83,54,0,0,97,32,5,6,60,4,22,-7,1,1,69,71,10,4,5,84
Bad,75,133,10,59,12,1,0,77,46,6,5,14,2,54,-7,0,0,60,15,3,3,0,86
Bad,74,126,15,23,13,0,0,100,-7,7,8,16,0,0,-7,2,1,13,-8,5,-8,1,50
Bad,75,146,1,69,16,0,0,100,-7,7,8,20,6,25,-7,2,2,43,98,3,2,0,63
Bad,67,-8,4,15,12,0,0,100,-7,7,8,13,6,23,-7,4,4,28,95,7,2,1,90
Bad,73,201,16,108,13,0,0,93,12,6,6,14,0,21,0,0,0,47,77,6,2,1,89
Bad,58,29,2,18,10,0,0,91,13,6,6,11,2,45,0,10,10,55,78,5,4,1,90
Bad,62,353,2,119,27,1,1,86,2,4,6,29,6,41,0,2,2,37,99,8,7,1,89
Good,73,325,1,77,17,0,0,100,-7,7,8,19,3,32,0,0,0,70,90,2,2,2,63
Bad,72,265,16,154,13,2,1,81,26,5,4,16,0,56,0,1,1,41,83,4,2,0,100
Bad,71,183,3,96,11,1,1,100,-7,7,8,13,2,0,0,0,0,0,-8,0,-8,0,0
Bad,60,212,2,84,43,0,0,93,11,4,6,44,3,23,2,4,4,20,75,10,3,3,52
Good,75,74,6,46,17,0,0,100,-7,7,8,17,1,29,9,0,0,17,61,2,3,1,45
Good,82,174,6,74,25,0,0,100,-7,7,8,26,1,23,5,0,0,19,77,2,3,0,67
Bad,68,129,8,48,21,0,0,90,-8,6,6,21,2,24,0,0,0,57,82,4,2,2,86
Bad,57,81,2,47,13,1,1,79,13,6,6,15,1,64,0,1,1,48,19,5,4,0,100
Bad,64,480,15,92,31,1,1,94,3,0,2,33,0,15,0,0,0,86,-8,9,1,2,91
Bad,69,198,1,84,17,1,1,89,13,6,6,20,3,55,0,2,2,16,95,2,3,1,63
Bad,-9,24,24,24,1,3,3,100,-7,0,8,1,0,100,3,1,1,-8,-8,-8,-8,-8,-8
Bad,61,275,5,102,34,3,1,87,14,6,4,43,1,24,3,1,1,58,77,18,3,7,81
Bad,75,98,3,56,20,0,0,95,69,6,6,20,2,20,0,0,0,16,-8,3,-8,1,33
Bad,70,252,3,73,20,4,2,88,31,6,3,24,4,67,2,1,1,16,93,3,2,0,63
Good,85,351,3,100,23,0,0,100,-7,7,8,46,3,13,-8,0,0,3,-8,4,-8,1,50
Good,83,267,17,106,13,0,0,92,53,6,6,13,0,15,-7,0,0,48,-8,4,1,0,83
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,73,273,2,135,10,2,1,85,19,6,2,13,1,31,4,1,1,5,100,3,1,0,50
Bad,60,101,13,49,9,2,2,67,10,4,2,12,0,83,0,0,0,-8,63,-8,3,-8,100
Bad,81,155,9,63,18,0,0,100,-7,7,8,19,2,28,0,2,2,3,-8,3,2,0,50
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,75,212,23,105,11,0,0,82,21,6,6,11,0,45,-7,1,1,13,-8,1,1,0,100
Bad,58,191,6,92,51,0,0,87,9,4,6,53,1,26,0,3,3,60,58,14,2,3,85
Bad,60,191,5,67,10,2,2,83,49,6,4,12,2,33,-7,1,1,86,86,3,2,2,71
Good,81,133,15,63,20,0,0,100,-7,7,8,20,0,35,11,0,0,5,-8,1,1,0,25
Good,84,172,8,83,20,0,0,100,-7,7,8,22,1,14,0,1,1,6,-8,3,1,0,67
Bad,91,286,15,133,10,0,0,100,-7,7,8,10,0,20,0,0,0,10,-8,2,-8,0,40
Good,64,241,2,92,39,0,0,100,-7,7,8,50,1,33,0,5,5,68,66,10,1,4,65
Good,71,193,37,105,9,0,0,78,11,4,6,9,0,44,-8,0,0,39,12,2,2,0,67
Bad,57,161,3,98,42,0,0,96,7,4,6,45,1,58,1,5,5,54,-8,4,-8,1,67
Good,75,104,2,34,17,0,0,100,-7,7,8,18,3,28,0,2,2,15,95,3,3,1,46
Good,75,422,1,91,55,0,0,100,-7,7,8,57,4,33,0,4,4,2,11,12,2,1,57
Good,68,269,8,87,26,0,0,85,8,4,6,27,3,48,5,0,0,39,81,6,4,1,83
Good,57,183,4,73,24,0,0,79,2,4,6,24,3,29,1,4,4,59,77,6,3,2,82
Bad,52,-8,4,42,22,4,2,92,38,6,5,26,2,24,-7,4,4,75,74,13,1,6,82
Bad,86,70,9,39,10,0,0,100,-7,7,8,10,1,10,0,0,0,0,-8,1,1,0,22
Good,87,216,8,87,16,0,0,100,-7,7,8,16,1,19,2,1,1,2,-8,1,-8,0,25
Good,88,217,7,94,12,0,0,100,-7,7,8,12,1,17,-8,0,0,6,-8,3,-8,0,38
Good,80,161,8,81,18,0,0,94,44,6,6,28,1,33,-7,5,4,7,-8,3,1,0,100
Good,90,274,11,106,32,0,0,100,-7,7,8,33,1,21,12,0,0,2,87,1,1,0,20
Good,65,116,1,58,24,1,1,100,-7,7,8,38,6,59,0,7,7,35,78,3,7,2,71
Good,86,205,5,98,30,0,0,100,-7,7,8,31,3,10,8,0,0,5,3,3,2,0,40
Good,52,266,2,103,18,5,5,76,2,4,4,23,4,33,7,0,0,52,46,5,3,1,82
Bad,64,11,1,5,2,0,0,100,-7,7,8,3,3,67,0,0,0,60,-8,1,1,-8,100
Good,61,296,9,122,11,1,1,82,24,0,6,46,1,64,3,1,1,29,61,2,4,1,75
Bad,74,232,18,101,10,1,1,91,53,6,2,11,0,36,-7,0,0,70,-8,2,1,1,75
Bad,62,214,22,94,41,1,0,67,2,4,5,52,0,65,2,3,3,7,66,4,4,0,53
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,58,231,26,113,16,0,0,76,4,4,6,17,0,18,0,0,0,71,-8,6,1,3,78
Good,81,147,11,90,9,1,0,90,42,6,5,10,1,10,1,2,2,0,-8,2,-8,0,29
Good,79,70,1,66,20,1,0,96,30,6,5,14,2,17,-7,0,0,10,-8,1,1,1,25
Bad,78,228,19,90,31,0,0,97,25,6,6,34,0,12,-8,0,0,24,-8,8,1,0,82
Bad,60,75,4,30,28,0,0,100,-7,7,8,29,6,41,0,4,3,83,96,9,2,3,92
Good,80,214,8,74,17,0,0,100,-7,7,8,28,1,35,0,1,1,31,83,3,2,1,56
Bad,61,198,6,56,20,0,0,100,-7,7,8,21,2,5,0,1,1,88,-8,12,1,8,87
Bad,63,142,10,78,16,1,0,76,5,3,5,17,2,47,15,0,0,59,51,3,2,2,83
Good,75,278,75,123,6,0,0,83,20,6,6,6,0,17,0,1,1,7,-8,2,-8,-8,75
Bad,67,87,12,44,20,0,0,90,11,4,6,20,0,35,0,1,1,31,73,3,3,1,60
Bad,54,117,7,63,18,2,1,77,3,4,5,23,1,41,0,0,0,26,93,3,2,1,50
Bad,65,221,1,90,28,2,2,94,20,6,6,33,6,48,0,4,4,9,67,3,2,0,56
Good,76,395,1,151,16,0,0,82,12,6,6,17,1,18,0,1,1,8,-8,4,1,0,55
Good,88,112,16,61,16,0,0,100,-7,7,8,16,0,13,-7,0,0,7,-8,2,1,0,60
Good,76,52,12,31,6,0,0,100,-7,7,8,7,0,57,0,0,0,5,90,2,2,-8,80
Bad,73,55,9,33,7,0,0,100,-7,7,8,7,1,86,0,1,0,-8,71,-8,2,-8,100
Bad,70,159,7,113,14,1,1,89,11,4,6,19,1,26,-7,0,0,13,76,3,2,0,83
Bad,63,278,19,89,37,0,0,95,3,4,6,38,0,24,0,3,3,30,-8,11,1,3,86
Good,68,186,1,82,22,0,0,96,49,6,6,24,5,29,-7,4,4,55,93,8,5,2,81
Good,81,-8,1,45,11,0,0,100,-7,7,8,0,2,46,1,1,1,10,95,1,2,0,50
Bad,73,379,1,129,23,4,3,86,42,6,2,29,1,52,0,3,3,33,-8,7,2,1,69
Good,69,207,1,79,21,2,2,100,-7,6,8,22,3,73,1,1,1,30,69,1,3,1,57
Bad,83,242,1,92,35,0,0,100,-7,7,8,36,3,11,1,2,2,8,52,6,3,0,36
Good,82,144,9,61,24,1,0,96,49,6,5,25,1,24,0,1,1,5,47,4,2,0,46
Good,81,151,19,82,21,1,0,95,-8,6,5,22,0,23,0,0,0,1,46,1,4,0,100
Good,88,175,13,89,12,0,0,100,-7,7,8,12,0,33,-8,0,0,0,42,1,2,0,38
Good,80,191,4,146,59,0,0,100,-7,7,8,64,1,27,-7,3,3,17,74,6,6,2,50
Good,72,264,2,81,42,1,1,100,-7,7,8,44,3,21,0,3,3,15,50,6,3,1,50
Bad,70,386,5,92,25,0,0,100,-7,7,8,25,3,56,0,4,4,67,89,4,4,2,89
Good,86,464,3,153,33,0,0,100,-7,6,7,34,2,35,5,1,1,4,-8,8,1,0,80
Bad,61,105,8,53,44,1,0,89,6,4,5,45,3,36,0,7,7,39,60,5,4,1,64
Good,70,240,19,93,20,0,0,100,-7,7,8,20,0,15,0,1,1,67,-8,7,1,5,69
Bad,58,132,3,72,18,1,0,92,1,3,5,26,3,46,0,4,4,54,38,2,3,-8,63
Bad,70,122,2,59,23,0,0,96,1,4,6,25,4,52,1,1,1,11,65,2,4,1,67
Bad,54,132,31,52,14,2,0,74,4,4,5,19,0,47,0,1,1,21,47,2,1,0,50
Good,90,174,31,98,13,0,0,100,-7,7,8,13,0,38,14,0,0,8,-8,1,1,0,40
Bad,73,226,50,98,13,0,0,92,0,4,6,13,0,38,0,0,0,9,-8,3,-8,0,60
Bad,79,244,2,93,8,1,1,82,26,6,4,11,3,18,0,1,1,15,-8,4,1,0,86
Bad,75,172,2,47,10,0,0,100,-7,7,8,11,5,18,0,1,1,32,-8,5,-8,1,83
Bad,73,144,38,96,13,0,0,85,44,6,6,13,0,8,0,0,0,40,5,10,1,1,85
Good,84,144,12,64,16,0,0,100,-7,7,8,16,0,25,1,4,4,5,-8,1,1,0,67
Bad,60,181,8,60,32,1,1,97,21,6,6,32,1,16,0,1,1,75,79,11,2,9,87
Bad,84,191,35,104,11,0,0,100,-7,7,8,12,0,58,0,2,0,4,50,1,2,0,75
Bad,70,167,2,61,19,0,0,70,11,4,6,20,2,35,0,1,1,4,76,3,3,0,70
Good,89,176,4,83,12,0,0,100,-7,7,8,12,2,58,0,0,0,0,-8,1,1,0,50
Good,86,280,6,109,21,0,0,100,-7,7,8,21,1,33,-7,0,0,19,82,3,3,0,60
Good,64,390,4,151,67,2,1,76,22,6,2,74,3,51,1,4,4,19,69,9,6,1,68
Good,91,183,1,116,7,0,0,100,-7,7,8,5,2,0,0,2,2,2,-8,2,-8,0,40
Good,72,180,9,71,29,0,0,97,31,6,6,32,2,59,10,1,0,35,83,5,3,0,67
Bad,66,125,5,51,27,1,1,97,14,6,6,30,4,63,0,0,0,33,98,4,2,0,75
Bad,69,57,2,27,14,0,0,100,-7,7,8,15,5,47,0,0,0,46,97,6,2,2,89
Good,75,243,19,119,58,0,0,100,-7,6,7,50,0,39,0,4,4,73,-8,10,2,6,70
Good,74,123,1,52,23,0,0,100,-7,7,8,24,3,33,5,0,0,38,43,4,5,1,75
Bad,81,119,8,54,22,0,0,100,-7,7,8,25,3,36,0,3,3,28,92,2,2,0,67
Good,76,241,9,80,48,0,0,100,-7,5,8,49,2,20,0,2,2,22,-8,9,-8,1,37
Good,82,194,4,102,26,0,0,100,-7,7,8,15,2,35,-8,2,0,12,51,3,3,0,67
Bad,61,358,6,140,26,1,0,67,25,6,5,27,1,26,-7,2,2,76,-8,10,1,3,69
Bad,59,191,3,49,54,0,0,100,-7,7,8,65,10,43,1,4,4,83,95,6,5,3,100
Good,73,121,7,57,20,1,1,100,-7,7,8,21,1,50,0,0,0,6,54,2,4,0,86
Bad,60,163,2,57,43,1,0,96,22,6,5,47,11,44,0,8,8,35,62,7,1,1,47
Bad,85,319,3,91,15,0,0,100,-7,7,8,17,2,24,0,5,5,3,-8,2,1,0,50
Good,90,240,1,96,20,0,0,100,-7,7,8,22,1,32,-8,0,0,0,77,2,3,0,36
Bad,60,247,2,73,31,0,0,97,72,6,6,45,2,50,-7,2,2,83,72,12,4,6,94
Good,85,-8,17,86,21,0,0,100,-7,7,8,22,0,59,-7,0,0,0,-8,1,1,1,80
Bad,69,434,5,141,18,1,0,95,4,3,5,19,2,37,0,1,1,47,99,5,2,-8,78
Good,79,219,5,92,18,0,0,100,-7,7,8,18,1,28,23,0,0,15,31,3,2,1,75
Good,64,73,2,36,14,0,0,93,18,6,6,15,2,73,0,1,1,79,49,3,5,1,100
Good,75,234,2,88,40,0,0,100,-7,7,8,41,2,32,2,1,1,10,53,5,4,0,45
Bad,68,514,14,104,14,0,0,94,10,4,6,16,0,50,0,0,0,42,-8,4,-8,0,80
Bad,63,112,4,54,17,1,1,89,21,6,2,19,1,37,0,0,0,72,97,7,3,4,91
Bad,59,218,10,90,28,3,2,87,13,5,2,67,2,45,-7,2,2,91,-8,1,1,1,67
Good,79,252,10,99,26,1,1,89,38,5,3,28,1,43,10,0,0,2,15,3,2,0,56
Bad,64,252,29,127,3,1,1,100,-7,6,8,3,0,100,-8,0,0,-8,4,-8,1,-8,100
Good,68,168,10,33,8,0,0,100,-7,7,8,27,3,38,1,3,3,70,74,4,3,1,100
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,71,161,4,70,12,1,1,100,-7,6,8,12,2,33,2,5,5,12,-8,2,-8,0,50
