RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
Good,90,177,23,112,10,0,0,100,-7,7,8,10,0,20,-8,0,0,0,-8,2,-8,0,67
Bad,57,19,2,18,18,0,0,100,-7,7,8,3,13,13,-7,9,9,30,48,15,3,3,86
Good,61,178,12,91,18,2,1,89,2,3,5,22,0,20,-7,0,0,35,20,6,3,0,82
Bad,65,340,2,81,49,0,0,89,5,4,6,56,3,25,0,9,8,6,86,9,5,1,56
Bad,69,179,6,69,25,1,1,100,-7,6,8,25,4,32,0,1,1,43,77,6,3,3,75
Good,69,119,2,48,37,0,0,100,-7,7,8,39,7,33,0,7,7,9,99,6,2,0,53
Bad,85,231,4,77,14,1,0,93,67,6,5,15,1,20,0,0,0,0,59,1,1,0,38
Bad,67,110,7,46,33,1,1,97,9,4,4,38,1,26,-7,1,1,41,23,9,2,2,87
Bad,63,110,4,38,4,0,0,80,15,6,6,5,2,60,0,3,3,63,87,1,2,0,100
Good,88,233,2,89,11,0,0,100,-7,7,8,12,1,25,-7,0,0,10,-8,2,1,0,57
Good,74,152,10,91,25,0,0,100,-7,7,8,25,1,36,21,0,0,29,49,5,3,1,80
Bad,65,435,3,97,32,0,0,100,-7,7,8,34,2,18,0,8,8,70,-8,9,1,8,67
Bad,64,331,6,93,30,0,0,83,1,4,6,32,2,23,-7,5,5,3,89,3,3,1,40
Bad,66,256,7,156,42,1,1,80,22,5,4,46,2,43,-7,1,1,36,61,4,4,2,48
Bad,70,189,6,112,25,0,0,100,-7,7,8,25,1,28,0,1,1,86,-8,9,1,5,92
Bad,70,391,6,66,17,3,3,100,-7,7,8,37,3,41,-7,1,1,1,72,1,2,0,71
Bad,62,193,2,69,16,0,0,94,24,6,6,17,3,24,7,0,0,92,-8,6,1,2,100
Bad,76,150,11,54,14,0,0,100,-7,7,8,15,1,40,0,0,0,32,96,4,2,0,75
Good,78,281,1,75,33,0,0,100,-7,7,8,36,5,33,2,5,5,24,95,4,3,1,64
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Good,83,202,28,97,10,0,0,100,-7,7,8,10,0,20,1,1,1,0,46,0,2,-8,67
Good,66,130,2,44,12,0,0,92,4,4,6,13,1,23,0,1,1,32,52,5,2,1,70
Bad,63,118,6,61,29,0,0,100,-7,7,8,10,2,24,0,3,3,78,-8,7,1,4,62
Good,78,183,4,80,12,1,1,100,-7,6,8,12,2,8,4,1,1,3,28,3,1,0,57
Good,56,370,5,124,28,0,0,84,4,4,6,31,3,16,4,1,1,39,88,11,2,3,54
Bad,61,128,6,76,12,3,2,67,29,5,3,18,1,56,0,0,0,99,43,3,4,-8,100
Bad,57,-8,6,91,10,1,0,47,2,4,5,16,1,31,-7,0,0,91,29,4,1,2,86
Bad,68,134,3,45,28,1,0,94,50,6,5,31,7,45,0,3,3,23,94,4,3,1,58
Good,78,117,1,57,29,0,0,100,-7,7,8,24,3,30,0,1,1,0,-8,0,2,0,20
Bad,68,77,13,109,17,1,1,78,10,0,2,3,0,33,13,0,0,20,-8,6,1,1,78
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Good,74,-8,4,100,8,1,1,88,30,6,6,0,1,13,4,1,1,2,-8,1,1,0,43
Good,89,125,48,69,7,0,0,100,-7,7,8,4,0,14,-8,0,0,4,-8,2,1,0,100
Good,66,203,32,109,8,0,0,60,1,4,6,10,0,10,-8,0,0,34,-8,3,1,1,100
Bad,59,167,24,116,28,2,0,75,0,4,5,32,0,13,0,0,0,92,-8,11,1,8,93
Good,85,182,17,96,19,0,0,96,48,6,6,24,0,42,9,0,0,5,-8,2,1,0,75
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,67,-8,3,51,7,2,2,75,16,6,2,0,1,13,2,1,1,16,-8,3,-8,0,75
Good,85,165,1,73,10,0,0,100,-7,7,8,13,4,8,-8,0,0,11,-8,4,1,0,63
Bad,60,130,1,48,11,5,5,92,38,0,6,12,1,25,0,2,2,74,83,4,1,1,100
Bad,82,161,1,52,23,0,0,100,-7,7,8,25,3,48,0,4,4,2,78,2,4,0,43
Bad,61,54,3,20,5,0,0,100,-7,7,8,5,2,20,0,3,3,93,94,4,1,3,100
Bad,63,157,5,58,17,0,0,76,6,4,6,76,2,53,4,4,4,30,32,3,4,2,78
Good,82,233,43,96,15,0,0,100,-7,7,8,17,0,65,-7,0,0,45,71,4,1,0,83
Bad,64,139,22,109,3,2,1,80,7,3,5,5,0,60,0,2,2,-8,-8,-8,1,-8,100
Good,72,228,1,69,15,0,0,100,-7,7,8,16,2,38,0,2,2,63,70,5,2,2,78
Good,83,196,29,82,21,0,0,100,-7,7,8,35,0,57,17,0,0,2,51,1,4,0,63
Bad,73,203,4,90,34,1,1,100,-7,6,8,34,3,12,5,0,0,1,-8,5,1,0,50
Bad,74,16,2,9,2,0,0,100,-7,7,8,3,2,33,0,3,3,8,83,2,1,0,100
Bad,59,195,5,51,17,2,2,84,5,1,2,19,3,53,0,1,1,32,83,2,2,2,75
Good,90,332,6,121,7,0,0,100,-7,7,8,11,1,0,23,0,0,14,-8,3,-8,0,60
Bad,63,76,9,31,4,1,1,80,49,6,4,5,1,20,0,1,1,84,-8,4,-8,3,100
Good,56,128,9,87,14,2,0,88,1,3,5,12,2,29,-7,0,0,22,38,3,3,0,100
Good,86,-8,11,98,32,0,0,100,-7,7,8,0,1,9,16,0,0,20,-8,3,1,0,38
Good,66,226,3,95,20,1,1,100,-7,7,8,22,3,23,-7,0,0,47,86,7,3,1,67
Good,89,342,25,110,8,0,0,100,-7,7,8,8,0,63,-8,0,0,0,-8,0,-8,-8,0
Good,81,212,6,84,22,0,0,95,16,6,6,22,1,36,0,0,0,5,-8,2,2,0,40
Bad,58,231,13,73,20,2,2,90,4,4,6,23,0,24,0,2,2,54,39,2,4,1,60
Bad,70,251,50,164,16,0,0,94,10,4,6,23,0,44,-7,0,0,30,-8,2,1,1,80
Bad,70,166,26,94,17,2,1,89,36,6,3,12,0,16,3,1,1,58,-8,8,1,1,82
Good,73,59,6,23,13,0,0,100,-7,7,8,13,4,8,9,0,0,46,-8,3,1,1,63
Good,62,128,4,57,16,4,2,71,5,4,2,21,2,33,0,0,0,48,39,8,2,1,100
Bad,64,185,2,109,15,2,1,78,55,6,2,18,3,33,0,4,4,24,80,3,1,0,57
Good,83,233,12,79,21,0,0,100,-7,7,8,21,0,19,0,2,2,8,-8,6,2,0,67
Good,72,262,6,99,30,1,1,94,15,6,2,17,2,65,5,0,0,31,43,3,11,1,78
Bad,75,160,2,82,46,0,0,100,-7,7,8,48,2,17,0,3,3,19,-8,10,3,1,41
Bad,59,209,5,96,16,1,1,82,1,4,3,17,1,18,4,1,1,43,-8,6,1,0,70
Bad,65,155,7,68,29,1,1,87,22,5,2,31,1,58,3,1,1,59,67,4,2,0,60
Bad,92,474,57,258,8,0,0,100,-7,7,8,8,0,0,2,1,1,1,-8,3,-8,0,50
Bad,71,325,14,125,14,1,0,81,2,3,5,16,0,69,-7,0,0,3,54,2,4,0,86
Good,64,93,2,50,20,1,1,76,32,6,6,22,5,24,0,1,1,58,-8,4,1,2,45
Bad,83,149,13,80,13,0,0,100,-7,7,8,13,0,46,8,0,0,26,82,3,1,0,80
Good,69,261,10,100,22,0,0,95,10,4,6,22,1,32,-8,0,0,57,-8,7,1,2,89
Bad,66,244,1,69,15,1,1,94,-7,5,7,18,4,59,0,0,0,61,96,1,3,-8,80
Good,82,92,6,49,12,0,0,100,-7,7,8,12,1,17,5,0,0,6,-8,6,1,0,64
Bad,75,382,40,123,13,0,0,92,24,6,6,13,0,8,-8,0,0,31,-8,4,-8,1,67
Good,83,222,13,107,17,0,0,94,66,6,6,17,0,35,0,1,1,0,-8,1,1,0,25
Good,79,190,16,151,15,0,0,100,-7,7,8,17,0,35,-7,1,1,35,15,4,2,1,75
Good,72,86,6,45,15,0,0,87,25,6,6,16,3,38,0,2,2,33,-8,4,-8,0,67
Good,75,351,13,155,25,0,0,100,-7,6,7,25,0,16,0,0,0,56,-8,7,1,2,60
Bad,72,186,13,55,25,1,1,92,37,6,6,43,0,24,-7,0,0,29,-8,4,1,1,71
Good,65,72,11,32,20,0,0,100,-7,7,8,21,1,5,6,0,0,48,-8,6,-8,3,40
Good,90,180,3,87,18,0,0,100,-7,7,8,5,1,28,18,0,0,0,72,0,1,-8,13
Good,67,139,7,73,24,1,1,96,38,6,6,25,1,24,4,1,1,48,92,5,2,1,70
Bad,55,236,2,92,52,5,3,83,3,3,2,64,4,25,3,4,4,16,94,4,6,0,56
Good,60,121,3,64,21,1,1,96,0,4,6,23,2,57,0,0,0,1,77,1,4,0,83
Bad,73,77,5,44,15,0,0,100,-7,7,8,15,1,67,14,0,0,68,77,3,4,2,100
Bad,69,190,8,61,23,0,0,96,1,4,6,23,2,30,0,0,0,41,70,6,3,1,75
Bad,55,270,5,89,20,0,0,76,0,4,6,21,2,14,0,2,2,51,-8,11,1,2,86
Good,68,276,2,59,27,1,1,100,-7,6,8,31,2,42,0,4,4,9,70,3,4,0,47
Good,69,-8,9,61,26,0,0,100,-7,7,8,28,3,36,-7,6,5,43,50,5,2,2,64
Bad,63,45,5,28,16,0,0,100,-7,7,8,16,2,19,0,10,10,47,-8,6,-8,2,75
Good,88,-8,15,120,11,0,0,100,-7,7,8,0,0,9,1,1,1,2,-8,3,1,0,63
Bad,73,215,7,88,38,1,1,92,23,6,6,40,1,38,19,0,0,1,78,4,2,1,50
Bad,59,49,1,20,16,0,0,100,-7,7,8,17,8,24,0,1,1,52,100,7,4,1,79
Good,78,-8,2,132,22,0,0,100,-7,7,8,29,2,3,-7,1,1,58,-8,8,-8,4,53
Bad,70,131,17,65,22,0,0,100,-7,7,8,24,0,45,-7,1,1,84,72,4,4,2,73
Bad,61,197,3,43,13,0,0,100,-7,7,8,11,3,23,-7,2,2,90,40,5,3,5,89
Bad,70,213,19,107,33,1,0,97,19,6,5,54,0,15,0,2,2,32,27,4,2,3,44
Bad,68,216,4,65,29,0,0,100,-7,7,8,29,3,38,-7,0,0,52,73,9,6,2,83
Good,84,315,7,150,20,0,0,95,42,6,6,20,1,25,0,0,0,13,89,5,2,0,64
Bad,81,246,4,62,7,0,0,100,-7,7,8,9,2,78,0,2,2,9,72,1,3,-8,100
Bad,61,76,8,27,8,1,1,100,-7,0,8,9,3,25,0,2,2,74,32,2,2,1,67
Good,78,214,6,112,20,0,0,95,15,6,6,16,3,30,9,0,0,24,23,5,3,0,80
Bad,63,62,4,20,7,2,2,88,26,6,2,8,4,50,0,1,1,43,77,3,2,0,100
Bad,80,174,19,94,20,0,0,100,-7,7,8,20,0,25,0,1,1,55,61,7,2,1,90
Good,74,132,2,72,15,0,0,100,-7,7,8,16,1,19,0,2,2,58,62,5,2,1,80
Good,81,369,28,95,27,0,0,100,-7,7,8,13,0,19,-8,0,0,21,18,2,2,1,40
Good,77,168,17,105,17,2,2,80,17,6,4,20,0,50,1,1,1,6,61,2,3,0,83
Good,61,279,4,86,45,0,0,98,69,6,6,23,1,30,4,1,1,43,76,10,2,4,60
Good,79,186,9,89,13,0,0,100,-7,7,8,13,1,46,0,0,0,28,50,4,1,1,86
Bad,73,167,1,81,26,0,0,100,-7,7,8,29,5,38,0,4,4,47,62,5,3,0,73
Good,84,140,10,60,23,0,0,100,-7,7,8,23,1,26,0,0,0,4,88,3,2,0,45
Good,85,271,8,96,26,0,0,100,-7,7,8,26,1,19,0,1,1,4,-8,3,1,0,25
Good,80,211,3,55,19,0,0,95,81,6,6,19,3,16,0,3,3,5,82,1,2,0,27
Good,70,191,6,65,12,2,1,73,26,6,4,16,2,40,0,0,0,7,-8,2,-8,0,67
Good,79,106,2,39,9,0,0,100,-7,7,8,7,1,50,3,1,1,26,65,2,3,0,63
Bad,86,234,4,63,13,0,0,100,-7,7,8,13,2,38,0,2,0,0,67,1,2,0,38
Good,77,-8,3,116,19,0,0,100,-7,7,8,19,2,16,18,0,0,34,-8,10,1,1,85
Bad,73,190,19,68,37,0,0,100,-7,7,8,41,0,7,0,0,0,41,-8,14,1,7,63
Bad,78,239,3,83,20,0,0,90,10,6,6,13,2,15,1,2,2,2,55,3,3,0,55
Good,78,108,2,43,17,0,0,100,-7,7,8,18,4,39,-7,2,2,15,50,4,3,1,78
Bad,73,55,9,33,7,0,0,100,-7,7,8,7,1,86,0,1,0,-8,71,-8,2,-8,100
Bad,60,101,13,49,9,2,2,67,10,4,2,12,0,83,0,0,0,-8,63,-8,3,-8,100
Good,85,504,9,147,12,0,0,100,-7,7,8,12,1,8,17,1,1,5,-8,6,-8,0,75
Bad,63,57,2,30,26,0,0,100,-7,7,8,27,8,26,-7,1,1,67,91,8,4,4,80
Good,67,192,1,127,15,1,0,68,9,3,5,19,1,21,0,2,2,18,-8,4,1,0,83
Good,64,150,8,48,23,0,0,96,23,6,6,23,2,61,0,2,2,65,96,2,6,1,73
Bad,75,212,6,52,16,1,0,88,20,6,5,24,2,53,-7,2,2,16,44,2,2,-8,44
Good,84,144,2,74,30,0,0,100,-7,6,7,34,2,50,0,2,2,4,85,2,3,0,71
Good,68,273,8,105,44,3,1,86,11,0,2,25,2,20,1,1,1,5,77,9,4,0,68
Good,66,288,13,80,32,0,0,85,2,4,6,33,0,33,12,0,0,43,-8,5,1,1,60
Good,79,111,2,67,40,0,0,100,-7,7,8,5,1,12,-7,1,1,1,85,9,2,0,44
Good,82,178,7,70,24,1,0,89,40,6,5,27,2,41,1,2,2,12,84,2,1,0,60
Good,79,276,1,63,41,0,0,98,68,6,6,30,5,46,1,2,2,27,98,3,2,1,50
Good,78,177,1,65,26,0,0,96,-8,6,6,28,3,46,-7,1,1,4,72,4,5,0,64
Bad,75,111,9,60,15,0,0,93,66,6,6,15,1,53,0,0,0,61,43,5,3,-8,100
Bad,82,127,2,87,33,0,0,97,-8,6,6,34,3,35,0,1,1,6,-8,2,1,0,50
Bad,71,114,12,66,39,0,0,96,1,4,6,46,0,41,0,0,0,17,81,6,7,1,50
Bad,61,82,2,44,24,0,0,100,-7,7,8,27,1,12,0,10,10,82,60,6,2,5,73
Good,73,256,2,90,23,0,0,100,-7,7,8,24,4,17,0,1,0,49,78,11,3,4,70
Good,83,157,4,94,19,0,0,100,-7,7,8,19,1,32,22,0,0,20,-8,2,1,1,50
Good,62,101,1,39,12,0,0,92,41,6,6,13,3,0,0,3,3,59,-8,6,-8,2,86
Bad,71,183,15,73,11,1,0,85,50,6,2,13,0,46,0,1,1,49,50,2,2,0,67
Bad,74,196,0,83,29,0,0,94,20,5,6,32,1,41,0,1,1,53,93,2,1,1,50
Good,67,247,14,79,18,1,0,80,4,4,5,21,0,20,6,0,0,25,50,4,2,1,46
Bad,80,146,1,38,15,0,0,100,-7,7,8,30,1,13,3,2,2,16,-8,2,1,0,27
Good,72,226,8,80,26,0,0,96,36,6,6,27,3,26,9,0,0,44,78,4,3,1,75
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,70,252,3,73,20,4,2,88,31,6,3,24,4,67,2,1,1,16,93,3,2,0,63
Bad,65,69,53,63,2,2,2,67,28,6,2,3,0,67,0,6,6,4,-8,1,-8,0,100
Bad,60,179,7,69,19,4,2,78,6,3,4,24,1,38,0,6,6,0,-8,1,-8,0,25
Bad,75,386,6,105,27,0,0,96,70,6,6,27,2,48,-7,0,0,28,51,7,3,2,77
Bad,68,-8,1,18,7,0,0,100,-7,7,8,8,4,38,-7,9,7,37,-8,2,1,0,67
Bad,61,79,2,39,29,0,0,84,10,4,6,32,4,47,0,4,4,24,102,7,4,1,85
Bad,69,144,4,75,38,1,1,100,-7,7,8,13,2,21,-7,2,2,11,98,6,2,0,50
Bad,70,137,7,51,27,0,0,93,12,6,6,27,3,30,0,1,1,43,-8,6,2,3,53
Bad,68,260,7,72,21,1,1,96,3,1,3,23,1,39,1,1,1,9,80,5,2,0,70
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,64,228,10,86,18,1,1,85,7,0,2,20,1,55,0,1,1,47,44,3,5,1,83
Good,80,135,24,98,18,0,0,94,18,6,6,16,0,44,2,1,1,6,-8,4,1,0,71
Bad,65,142,4,45,16,0,0,94,0,4,6,16,4,25,-7,3,3,19,59,4,3,1,70
Bad,58,94,7,45,7,2,2,88,-8,6,4,9,1,63,0,1,1,81,-8,2,1,0,75
Bad,67,282,11,108,37,0,0,95,3,4,6,40,1,43,0,1,1,68,58,5,3,2,80
Good,86,348,11,109,20,0,0,100,-7,7,8,20,1,40,8,0,0,4,82,3,3,0,86
Bad,83,108,11,58,19,0,0,90,12,6,6,20,1,5,-7,0,0,0,-8,2,1,0,50
Bad,71,247,3,72,49,0,0,100,-7,6,7,74,3,66,-7,2,2,83,61,10,5,1,94
Good,80,342,3,122,38,0,0,100,-7,7,8,39,4,28,3,3,3,0,-8,2,2,0,43
Good,83,215,8,123,20,0,0,100,-7,7,8,7,1,15,1,2,2,7,-8,3,1,0,40
Good,76,148,19,46,18,0,0,100,-7,7,8,19,0,21,0,0,0,33,13,3,1,0,67
Bad,64,252,29,127,3,1,1,100,-7,6,8,3,0,100,-8,0,0,-8,4,-8,1,-8,100
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,61,253,8,72,10,1,1,55,7,4,2,32,1,36,-7,1,1,78,-8,3,1,1,71
Bad,64,234,4,93,40,0,0,100,-7,7,8,27,5,23,-7,3,3,77,73,11,4,6,70
Bad,74,150,3,88,21,1,1,88,7,4,2,24,1,25,-7,1,1,1,-8,3,-8,0,43
Bad,62,305,6,92,31,1,0,82,2,4,5,33,2,33,0,1,0,39,103,5,3,2,62
Good,72,304,6,83,27,0,0,93,55,5,6,27,5,33,0,2,2,34,90,6,3,1,69
Good,86,318,18,90,13,0,0,100,-7,7,8,13,0,62,0,0,0,0,44,0,2,-8,50
Good,81,365,8,60,27,0,0,96,43,6,6,54,2,19,3,1,1,10,87,4,3,0,64
Bad,62,282,13,99,24,4,3,70,18,6,3,31,0,26,0,0,0,29,-8,4,1,1,45
Bad,63,177,9,97,15,0,0,67,5,4,6,6,1,27,0,2,2,60,92,2,2,2,67
Good,62,232,9,80,31,2,2,84,12,6,6,31,1,23,-7,0,0,20,51,5,4,2,71
Bad,78,199,7,70,29,1,1,97,40,6,3,34,2,24,0,0,0,8,-8,2,2,0,25
Good,68,178,3,38,13,1,1,100,-7,6,8,13,6,23,0,1,1,29,82,6,2,0,67
Bad,83,210,3,74,24,0,0,100,-7,7,8,24,3,29,0,3,3,11,87,2,2,0,40
Good,84,179,3,99,15,0,0,93,28,6,6,15,2,33,-8,0,0,18,97,3,2,1,63
Bad,75,175,2,70,13,1,0,93,51,6,2,15,1,53,0,1,1,57,79,1,3,-8,57
Bad,80,151,13,80,10,0,0,100,-7,7,8,10,0,40,0,0,0,54,87,3,2,0,100
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Good,71,308,10,113,32,1,1,100,-7,6,8,32,1,34,0,1,1,23,-8,5,5,2,59
Bad,74,167,3,67,18,0,0,89,22,6,6,21,4,26,6,0,0,12,22,5,3,0,73
Bad,74,213,5,81,20,0,0,100,-7,7,8,20,2,45,-7,0,0,73,81,5,4,2,100
Good,78,177,8,53,16,0,0,100,-7,7,8,16,2,38,0,1,1,4,41,2,2,0,57
Bad,58,141,5,39,18,0,0,100,-7,7,8,18,1,33,0,3,3,96,82,7,4,5,100
Good,73,223,23,99,22,0,0,91,9,4,6,23,0,35,4,1,1,6,65,6,2,0,80
Good,89,277,4,87,25,0,0,100,-7,7,8,27,3,30,4,1,1,2,9,1,2,0,30
Good,83,368,23,161,9,0,0,100,-7,7,8,9,0,11,23,0,0,35,-8,5,1,1,86
Good,76,54,2,28,9,0,0,100,-7,7,8,10,4,20,1,4,4,2,-8,2,1,0,60
Good,76,-8,1,45,17,0,0,100,-7,7,8,0,3,25,0,3,3,6,-8,3,4,2,64
Bad,56,144,2,41,20,1,1,100,-7,6,8,23,4,61,0,8,8,74,100,7,3,3,83
Good,82,207,4,69,18,0,0,100,-7,7,8,22,2,16,4,2,2,0,-8,0,1,0,14
Good,69,344,3,103,24,1,0,85,9,3,5,27,2,30,0,1,1,38,70,4,3,0,73
Bad,73,255,16,100,40,0,0,100,-7,7,8,44,0,23,0,1,1,79,-8,18,1,13,80
Good,89,193,9,114,13,0,0,100,-7,7,8,14,1,43,0,0,0,1,88,2,2,0,67
Bad,63,207,11,74,45,0,0,100,-7,7,8,46,1,13,7,0,0,85,20,10,2,5,57
Bad,66,-8,4,17,4,0,0,100,-7,7,8,5,2,80,4,4,4,97,196,1,2,1,75
Bad,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Good,76,159,3,84,21,0,0,95,-7,5,7,21,1,71,3,1,1,42,69,3,3,1,75
Bad,78,125,5,63,19,0,0,100,-7,7,8,20,1,55,-8,0,0,39,66,4,4,1,100
Bad,77,187,2,63,35,0,0,100,-7,7,8,36,1,19,-7,0,0,13,-8,6,1,1,35
Bad,91,296,24,127,9,0,0,100,-7,7,8,9,0,22,-8,0,0,0,-8,0,-8,0,20
Good,64,166,2,58,14,2,0,89,18,6,5,19,3,58,3,1,1,41,82,3,6,0,82
Bad,64,185,8,96,31,2,0,88,17,6,5,33,1,21,16,0,0,73,92,8,3,6,73
Bad,64,181,4,48,26,1,1,93,6,4,2,27,4,59,0,1,1,30,37,4,4,2,69
Bad,65,305,13,90,25,0,0,88,26,6,6,26,0,58,13,0,0,75,69,3,6,2,75
Good,84,337,1,84,36,0,0,100,-7,7,8,44,3,16,0,2,2,3,100,6,2,0,53
Good,65,390,8,90,10,3,2,71,27,6,2,14,1,29,0,4,4,43,-8,2,1,0,75
Good,81,133,15,63,20,0,0,100,-7,7,8,20,0,35,11,0,0,5,-8,1,1,0,25
Bad,68,160,6,71,26,2,1,84,37,6,5,31,3,45,-7,0,0,0,-8,0,1,0,25
Bad,58,42,5,21,8,0,0,88,1,4,6,8,2,50,0,0,0,50,92,2,2,1,80
Good,79,128,12,63,14,0,0,100,-7,7,8,14,0,29,0,1,1,28,-8,6,1,1,70
Bad,77,61,2,33,14,0,0,100,-7,7,8,15,1,7,21,0,0,27,-8,4,1,0,56
Bad,65,-8,4,115,28,2,1,83,22,6,5,0,2,34,-7,3,3,68,23,6,3,3,69
Bad,58,62,4,30,16,0,0,94,25,5,6,16,4,13,0,4,4,82,90,6,1,2,70
Bad,74,195,6,103,22,1,1,96,34,6,4,23,2,22,-8,1,0,43,-8,5,-8,2,75
Bad,79,161,5,85,7,0,0,100,-7,7,8,9,2,78,0,3,3,14,-8,2,1,0,100
Bad,59,68,7,33,17,0,0,100,-7,7,8,17,3,12,0,3,3,73,-8,8,1,5,67
Bad,59,137,11,78,31,0,0,91,1,4,6,32,1,47,0,0,0,62,93,12,4,3,94
Bad,82,103,67,85,1,0,0,50,62,6,6,3,0,0,0,0,0,0,-8,0,-8,-8,0
Bad,64,146,5,45,19,0,0,95,-7,5,7,20,3,10,2,2,2,84,-8,13,1,4,100
Bad,60,279,2,37,29,0,0,97,6,4,6,48,7,23,-7,1,1,31,90,6,3,2,45
Bad,75,267,19,102,6,1,1,86,36,7,2,7,0,57,0,1,0,77,-8,1,1,1,100
Good,76,158,2,65,18,0,0,100,-7,7,8,19,2,26,1,1,1,28,67,3,3,1,67
Good,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
Bad,82,190,12,56,11,0,0,100,-7,7,8,11,0,73,0,0,0,8,75,1,3,0,80
Bad,70,331,22,116,20,0,0,95,63,6,6,22,0,23,0,3,3,65,-8,8,1,2,82
Bad,75,262,6,93,12,0,0,100,-7,7,8,13,2,62,0,2,2,76,93,3,2,2,100
Bad,66,19,5,11,5,0,0,100,-7,7,8,5,3,40,0,2,2,66,80,3,2,0,100
Bad,55,63,5,39,21,1,1,86,6,4,6,22,3,38,0,3,3,31,79,6,3,1,92
Bad,72,335,8,79,26,1,1,100,-7,0,8,19,1,35,-7,1,1,26,68,4,2,1,50
Bad,73,132,9,47,4,0,0,100,-7,7,8,4,1,75,-7,0,0,94,-8,1,1,1,100
Bad,72,265,16,154,13,2,1,81,26,5,4,16,0,56,0,1,1,41,83,4,2,0,100
Bad,82,374,29,131,17,0,0,94,56,7,6,18,0,56,0,6,6,1,-8,1,-8,0,33
Good,73,111,4,30,18,0,0,100,-7,7,8,20,3,50,0,5,5,27,68,2,6,0,80
